"Time [ms]","InducedVoltage(PhaseA) [V]"
82.7700000000006,104.837147766854
82.7800000000006,103.746202962154
82.7900000000006,102.798960037892
82.8000000000006,102.077669364628
82.8100000000006,101.283952690806
82.8200000000006,100.396282877602
82.8300000000006,99.4512155021721
82.8400000000006,98.4329155536367
82.8500000000006,97.3944413312722
82.8600000000006,96.4781556347577
82.8700000000006,95.5621415135388
82.8800000000006,94.6614345541802
82.8900000000006,93.7092257191407
82.9000000000006,92.6318416795246
82.9100000000006,91.6028867868984
82.9200000000005,90.6069312794605
82.9300000000005,89.6355983125735
82.9400000000005,89.0347784308132
82.9500000000005,88.6396874826167
82.9600000000005,87.6757601070949
82.9700000000005,86.7859201391763
82.9800000000005,86.051545438201
82.9900000000005,85.4669588641416
83.0000000000005,84.9336560903385
83.0100000000005,84.3116877250666
83.0200000000005,83.6411994679181
83.0300000000005,82.9288160009683
83.0400000000005,82.1049181345068
83.0500000000005,81.2894608884701
83.0600000000005,80.5575807278108
83.0700000000005,79.8045203840275
83.0800000000005,79.0383505481024
83.0900000000005,78.1941740573083
83.1000000000005,77.3617270803134
83.1100000000005,76.6447264483744
83.1200000000005,75.9768189991572
83.1300000000005,75.3026525970063
83.1400000000005,74.4494488879921
83.1500000000005,73.4944644923935
83.1600000000005,72.7125878573681
83.1700000000005,72.0160862781094
83.1800000000004,71.3457213203483
83.1900000000004,70.6475019064151
83.2000000000004,69.9258591412399
83.2100000000004,69.1876992207796
83.2200000000004,68.4207356328431
83.2300000000004,67.651199455121
83.2400000000004,66.7863424943543
83.2500000000004,65.9655762379807
83.2600000000004,65.2563943316198
83.2700000000004,64.5515552488873
83.2800000000004,63.8720942139459
83.2900000000004,63.2696430696161
83.3000000000004,62.5628111511844
83.3100000000004,61.784304503798
83.3200000000004,61.0844424203144
83.3300000000004,60.4830956359798
83.3400000000004,60.0444864819416
83.3500000000004,59.3841448919108
83.3600000000004,58.7010722406134
83.3700000000004,58.0767621817579
83.3800000000004,57.502470527887
83.3900000000004,57.0828232013043
83.4000000000004,56.5231543337985
83.4100000000004,55.8461308670877
83.4200000000004,55.0978996005258
83.4300000000004,54.343907275689
83.4400000000003,53.833832714284
83.4500000000003,53.4116902907722
83.4600000000003,52.9786171505953
83.4700000000003,52.4959185016216
83.4800000000003,52.0319497970156
83.4900000000003,51.425365097596
83.5000000000003,50.6936945712688
83.5100000000003,49.8224664938263
83.5200000000003,48.8549648721526
83.5300000000003,47.8416993139774
83.5400000000003,48.0009221953959
83.5500000000003,47.2094617579299
83.5600000000003,46.1772176301778
83.5700000000003,45.1987218551053
83.5800000000003,44.2914000617911
83.5900000000003,43.3296692544882
83.6000000000003,42.5157170681367
83.6100000000003,41.7297928357097
83.6200000000003,40.9217502181813
83.6300000000003,40.0666779186487
83.6400000000003,39.1349901255555
83.6500000000003,38.2574189265406
83.6600000000003,37.4658214727652
83.6700000000003,36.7859969416517
83.6800000000003,36.1845283964657
83.6900000000003,35.5787609955915
83.7000000000002,34.5765322108449
83.7100000000002,33.4729672722689
83.7200000000002,32.4035353125973
83.7300000000002,31.4514925996712
83.7400000000002,31.868736738605
83.7500000000002,30.7647842824887
83.7600000000002,29.6568387110452
83.7700000000002,28.6569165868611
83.7800000000002,27.8676281824486
83.7900000000002,27.4868287318764
83.8000000000002,26.9152793984984
83.8100000000002,26.3075526957091
83.8200000000002,25.6519510991537
83.8300000000002,24.9505643881098
83.8400000000002,24.1169730186286
83.8500000000002,23.459314744767
83.8600000000002,22.8452106029453
83.8700000000002,22.2672333146823
83.8800000000002,21.6633174999648
83.8900000000002,20.8655425600945
83.9000000000002,20.0430536841933
83.9100000000002,19.1563720150167
83.9200000000002,18.2852484612195
83.9300000000002,17.6667261161445
83.9400000000002,18.0858903203684
83.9500000000002,17.1853542931477
83.9600000000001,16.3519783853039
83.9700000000001,15.5715318351957
83.9800000000001,14.931842735455
83.9900000000001,14.4013388365005
84.0000000000001,14.0194646398528
84.0100000000001,13.5947199313369
84.0200000000001,13.0857795001438
84.0300000000001,12.4201259692258
84.0400000000001,11.5471872706385
84.0500000000001,10.9577647975534
84.0600000000001,10.3685431380507
84.0700000000001,9.77778332876267
84.0800000000001,9.09779809659117
84.0900000000001,8.3743065413977
84.1000000000001,7.75794220336801
84.1100000000001,7.1702499824855
84.1200000000001,6.58127866603464
84.1300000000001,5.77504145148344
84.1400000000001,4.67773472536681
84.1500000000001,4.06634107383841
84.1600000000001,3.50552970703188
84.1700000000001,2.92727047949692
84.1800000000001,2.26147583989311
84.1900000000001,1.42812616140131
84.2000000000001,0.614125588616066
84.21,-0.121800245395098
84.22,-0.810995020206207
84.23,-1.49239314232719
84.24,-2.20890113835082
84.25,-2.95476407827233
84.26,-3.71958255085403
84.27,-4.49791922974563
84.28,-5.36671050738735
84.29,-6.23683111024564
84.3,-6.96648974619629
84.31,-7.69750781883793
84.32,-8.4600517128941
84.33,-9.099776285032
84.34,-9.8451003393174
84.35,-10.8198156091976
84.36,-11.8000146010377
84.37,-12.7734743303742
84.38,-13.7765315125438
84.39,-14.7771110338979
84.4,-15.6602836972664
84.41,-16.5201865614473
84.42,-17.4106483486425
84.43,-18.4299349053285
84.44,-19.5253668618944
84.45,-20.5007099767673
84.46,-21.4126365156608
84.4699999999999,-22.2779078203339
84.4799999999999,-23.1231231479057
84.4899999999999,-24.1992606515973
84.4999999999999,-25.4238740178714
84.5099999999999,-26.6081668807705
84.5199999999999,-27.6921190778157
84.5299999999999,-28.0785689239948
84.5399999999999,-28.8689318650615
84.5499999999999,-30.0877522668497
84.5599999999999,-31.2696666404766
84.5699999999999,-32.3572058643418
84.5799999999999,-33.1047630062808
84.5899999999999,-34.021979094806
84.5999999999999,-35.0606593022051
84.6099999999999,-36.1493414486325
84.6199999999999,-37.3215999483922
84.6299999999999,-38.5156630513528
84.6399999999999,-39.736316542005
84.6499999999999,-40.9935317756072
84.6599999999999,-42.2327938373157
84.6699999999999,-43.4745384926327
84.6799999999999,-44.9003605112908
84.6899999999999,-46.3374402412453
84.6999999999999,-47.6635415920412
84.7099999999999,-48.8552884011784
84.7199999999999,-49.9011666133531
84.7299999999998,-51.1765402131992
84.7399999999998,-52.3784438532904
84.7499999999998,-53.4913201099607
84.7599999999998,-54.604178895451
84.7699999999998,-55.7248718789483
84.7799999999998,-56.8352895783886
84.7899999999998,-58.1746829682928
84.7999999999998,-59.500685351993
84.8099999999998,-60.772883391208
84.8199999999998,-62.0249964955855
84.8299999999998,-63.1849499154624
84.8399999999998,-64.4047633890976
84.8499999999998,-65.6449555923089
84.8599999999998,-66.9206646076947
84.8699999999998,-68.2274154162665
84.8799999999998,-69.4245872556398
84.8899999999998,-70.6126713559019
84.8999999999998,-71.7797183408919
84.9099999999998,-72.9131997728283
84.9199999999998,-74.0151062619321
84.9299999999998,-75.8522080750446
84.9399999999998,-76.9957400585497
84.9499999999998,-78.0968215039535
84.9599999999998,-79.2604040836309
84.9699999999998,-80.5079851666418
84.9799999999998,-81.660706957179
84.9899999999997,-83.0346791652309
84.9999999999997,-84.4075902939445
85.0099999999997,-85.7943309714976
85.0199999999997,-87.1542230235861
85.0299999999997,-88.5078299954378
85.0399999999997,-89.8042483464312
85.0499999999997,-91.1098086266771
85.0599999999997,-92.4212068378644
85.0699999999997,-93.7435422834282
85.0799999999997,-95.0469161373674
85.0899999999997,-96.3239313121339
85.0999999999997,-97.5772758036869
85.1099999999997,-99.0227709931762
85.1199999999997,-100.512567633171
85.1299999999997,-102.103158597755
85.1399999999997,-103.461486278128
85.1499999999997,-104.836375946163
85.1599999999997,-106.144933890262
85.1699999999997,-107.373987382162
85.1799999999997,-108.591339785966
85.1899999999997,-109.686744097603
85.1999999999997,-110.791961964646
85.2099999999997,-111.891570726777
85.2199999999997,-112.967763443925
85.2299999999997,-114.097491121992
85.2399999999996,-115.165681375509
85.2499999999996,-116.231827039368
85.2599999999996,-117.247361211698
85.2699999999996,-118.223196593253
85.2799999999996,-119.327367748423
85.2899999999996,-120.618792769059
85.2999999999996,-121.898655857802
85.3099999999996,-123.068237693344
85.3199999999996,-123.973545038319
85.3299999999996,-124.669158628415
85.3399999999996,-125.870646839474
85.3499999999996,-127.095575243538
85.3599999999996,-128.264371373291
85.3699999999996,-129.231231475418
85.3799999999996,-129.995225149357
85.3899999999996,-131.10843815739
85.3999999999996,-132.340351494184
85.4099999999996,-133.599070517992
85.4199999999996,-134.773859805673
85.4299999999996,-135.845099253618
85.4399999999996,-137.030223710707
85.4499999999996,-138.198830291938
85.4599999999996,-139.328252766244
85.4699999999996,-140.371559477268
85.4799999999996,-141.571724247758
85.4899999999996,-143.006020552794
85.4999999999995,-144.44304119933
85.5099999999995,-145.758489145253
85.5199999999995,-146.466584741911
85.5299999999995,-147.113988171796
85.5399999999995,-148.542630047191
85.5499999999995,-149.957477312881
85.5599999999995,-151.221823411199
85.5699999999995,-152.160843443688
85.5799999999995,-152.947955897251
85.5899999999995,-153.940755193324
85.5999999999995,-155.039055820796
85.6099999999995,-156.202991979704
85.6199999999995,-157.550926439923
85.6299999999995,-158.799148809047
85.6399999999995,-159.988535920949
85.6499999999995,-161.224580417996
85.6599999999995,-162.481732476455
85.6699999999995,-163.701800275387
85.6799999999995,-164.914923761883
85.6899999999995,-166.087585100258
85.6999999999995,-167.162840879437
85.7099999999995,-168.114978626446
85.7199999999995,-169.106356101997
85.7299999999995,-170.095828755176
85.7399999999995,-170.98082011939
85.7499999999995,-171.911911716593
85.7599999999994,-172.867115883898
85.7699999999994,-173.690074912999
85.7799999999994,-174.602915937197
85.7899999999994,-175.719052858386
85.7999999999994,-176.841691382978
85.8099999999994,-177.862489927588
85.8199999999994,-178.827966385797
85.8299999999994,-179.759710062388
85.8399999999994,-180.672635850965
85.8499999999994,-181.578110833036
85.8599999999994,-182.482466683698
85.8699999999994,-183.306661113347
85.8799999999994,-184.151469392299
85.8899999999994,-185.084429316522
85.8999999999994,-186.047766992881
85.9099999999994,-186.994116286679
85.9199999999994,-187.605751965821
85.9299999999994,-188.31479233454
85.9399999999994,-189.159795513481
85.9499999999994,-190.025459550201
85.9599999999994,-190.87190005405
85.9699999999994,-191.572367527679
85.9799999999994,-192.168804591127
85.9899999999994,-192.801338807663
85.9999999999994,-193.485019925238
86.0099999999994,-194.169037843785
86.0199999999993,-194.856450248544
86.0299999999993,-195.374103420792
86.0399999999993,-195.909418087559
86.0499999999993,-196.533557393726
86.0599999999993,-197.241068618896
86.0699999999993,-198.091064276047
86.0799999999993,-198.649770741378
86.0899999999993,-198.986585722578
86.0999999999993,-199.160238120484
86.1099999999993,-199.267676421463
86.1199999999993,-200.446716717702
86.1299999999993,-200.735802975972
86.1399999999993,-200.828406451509
86.1499999999993,-200.922612842615
86.1599999999993,-201.121191538681
86.1699999999993,-201.65993545995
86.1799999999993,-202.162025153861
86.1899999999993,-202.620280510081
86.1999999999993,-203.025772176246
86.2099999999993,-203.368781202354
86.2199999999993,-203.837417359846
86.2299999999993,-204.080533984025
86.2399999999993,-204.321134602352
86.2499999999993,-204.569125643776
86.2599999999993,-204.824208159563
86.2699999999993,-205.001669593131
86.2799999999992,-205.103752557883
86.2899999999992,-205.094296311754
86.2999999999992,-205.0418946065
86.3099999999992,-205.010411956999
86.3199999999992,-205.527136382754
86.3299999999992,-205.332562675916
86.3399999999992,-205.140628998647
86.3499999999992,-204.991355382697
86.3599999999992,-204.877594835488
86.3699999999992,-204.778826957863
86.3799999999992,-204.727513193988
86.3899999999992,-204.655358964717
86.3999999999992,-204.571043296946
86.4099999999992,-204.485251626639
86.4199999999992,-204.540271749256
86.4299999999992,-204.416587711615
86.4399999999992,-204.296374915894
86.4499999999992,-204.174574037054
86.4599999999992,-204.087039753674
86.4699999999992,-204.082438622782
86.4799999999992,-203.809916795644
86.4899999999992,-203.506917839126
86.4999999999992,-203.221567151257
86.5099999999992,-203.008048744448
86.5199999999992,-202.800509893552
86.5299999999991,-202.466517465742
86.5399999999991,-202.146908784523
86.5499999999991,-201.894672924814
86.5599999999991,-201.802655306869
86.5699999999991,-201.842623164037
86.5799999999991,-201.573807557201
86.5899999999991,-201.176826858548
86.5999999999991,-200.739197011397
86.6099999999991,-200.379511126476
86.6199999999991,-200.099198714652
86.6299999999991,-199.664595155259
86.6399999999991,-199.192360060278
86.6499999999991,-198.699463156314
86.6599999999991,-198.133229556948
86.6699999999991,-197.597218912985
86.6799999999991,-197.096411668498
86.6899999999991,-196.604091776043
86.6999999999991,-196.132344686731
86.7099999999991,-195.510994308355
86.7199999999991,-194.863586384156
86.7299999999991,-194.462975935397
86.7399999999991,-193.992081668577
86.7499999999991,-193.478868517061
86.7599999999991,-192.87730291666
86.7699999999991,-192.22780584453
86.7799999999991,-191.415595182175
86.789999999999,-190.579895462848
86.799999999999,-189.756453138313
86.809999999999,-189.072087406651
86.819999999999,-188.42578618718
86.829999999999,-187.840264017375
86.839999999999,-187.319177443969
86.849999999999,-186.857644031829
86.859999999999,-186.415851955997
86.869999999999,-185.86115391135
86.879999999999,-185.263997384247
86.889999999999,-184.767498340252
86.899999999999,-184.37214438199
86.909999999999,-183.720703773189
86.919999999999,-182.997369883953
86.929999999999,-182.562501152622
86.939999999999,-182.129709250642
86.949999999999,-181.723444882138
86.959999999999,-181.411666177601
86.969999999999,-180.952704409121
86.979999999999,-180.295966877027
86.989999999999,-179.610131341078
86.999999999999,-178.957671991302
87.009999999999,-178.42263056017
87.019999999999,-177.906792256403
87.029999999999,-177.3051031229
87.039999999999,-176.620433190756
87.0499999999989,-175.844976949972
87.0599999999989,-174.977770207152
87.0699999999989,-174.216476977239
87.0799999999989,-173.553097230844
87.0899999999989,-172.929958861302
87.0999999999989,-172.314094666762
87.1099999999989,-171.370521641455
87.1199999999989,-170.603893725474
87.1299999999989,-169.898987464265
87.1399999999989,-169.103734041912
87.1499999999989,-168.231663562014
87.1599999999989,-167.209474264553
87.1699999999989,-166.2123052564
87.1799999999989,-165.231853279407
87.1899999999989,-164.266861272272
87.1999999999989,-163.327023633691
87.2099999999989,-162.403574442885
87.2199999999989,-161.492540178312
87.2299999999989,-160.543062719751
87.2399999999989,-159.568295145945
87.2499999999989,-158.624153932888
87.2599999999989,-157.779158066948
87.2699999999989,-156.826764227272
87.2799999999989,-155.766593438228
87.2899999999989,-154.566166358905
87.2999999999989,-153.336535872578
87.3099999999988,-152.287387547173
87.3199999999988,-151.224112721154
87.3299999999988,-150.093704507792
87.3399999999988,-149.006199147711
87.3499999999988,-147.977555650128
87.3599999999988,-146.872745409754
87.3699999999988,-145.905436754321
87.3799999999988,-144.793852891917
87.3899999999988,-143.672319807323
87.3999999999988,-142.604223134926
87.4099999999988,-141.730420278122
87.4199999999988,-140.782132722467
87.4299999999988,-139.752970804188
87.4399999999988,-138.599353127125
87.4499999999988,-137.32894020608
87.4599999999988,-136.191319520984
87.4699999999988,-135.093657650998
87.4799999999988,-134.073334489507
87.4899999999988,-133.101389851895
87.4999999999988,-132.157454209175
87.5099999999988,-131.018972150668
87.5199999999988,-130.100481210382
87.5299999999988,-129.087820220902
87.5399999999988,-127.992941134072
87.5499999999988,-126.862853665774
87.5599999999988,-125.736048615668
87.5699999999987,-124.770732679449
87.5799999999987,-123.669335818347
87.5899999999987,-122.48468284799
87.5999999999987,-121.321063369242
87.6099999999987,-120.254213455684
87.6199999999987,-119.166979735497
87.6299999999987,-118.113124624256
87.6399999999987,-117.113996028581
87.6499999999987,-116.178136061301
87.6599999999987,-115.030919470444
87.6699999999987,-113.661336890972
87.6799999999987,-112.326900234949
87.6899999999987,-111.196351814968
87.6999999999987,-110.527364524182
87.7099999999987,-110.604482243165
87.7199999999987,-109.455114562565
87.7299999999987,-108.269178290379
87.7399999999987,-107.140614994131
87.7499999999987,-106.235030921395
87.7599999999987,-105.664241157305
87.7699999999987,-104.903063413056
87.7799999999987,-103.969445404994
87.7899999999987,-102.953468139899
87.7999999999987,-101.931763809293
87.8099999999987,-100.973677746008
87.8199999999986,-100.081596080276
87.8299999999986,-99.2174896158021
87.8399999999986,-98.3786225748434
87.8499999999986,-97.598839972407
87.8599999999986,-96.6808834919314
87.8699999999986,-95.4509395897751
87.8799999999986,-94.2100587631695
87.8899999999986,-93.0691682413942
87.8999999999986,-92.4599449517088
87.9099999999986,-92.2918069049095
87.9199999999986,-91.1640101664668
87.9299999999986,-89.9530715868874
87.9399999999986,-88.8315746309598
87.9499999999986,-88.0563911912574
87.9599999999986,-87.6286810451876
87.9699999999986,-87.0025511699207
87.9799999999986,-86.3231373255002
87.9899999999986,-85.5922129332443
87.9999999999986,-84.7767830669171
88.0099999999986,-83.983066892987
88.0199999999986,-83.3099630399653
88.0299999999986,-82.640693261099
88.0399999999986,-81.9730313933509
88.0499999999986,-81.235310967917
88.0599999999986,-80.3327845051827
88.0699999999986,-79.4541128845166
88.0799999999985,-78.629975186284
88.0899999999985,-77.8617543757992
88.0999999999985,-77.398286996147
88.1099999999985,-76.8861429142897
88.1199999999985,-75.9847699890709
88.1299999999985,-75.0722397824477
88.1399999999985,-74.2160018138788
88.1499999999985,-73.4428761615224
88.1599999999985,-72.7364187515706
88.1699999999985,-72.0247127026147
88.1799999999985,-71.2840257741959
88.1899999999985,-70.5234150431333
88.1999999999985,-69.7082440883068
88.2099999999985,-68.9266334137323
88.2199999999985,-68.1914422111601
88.2299999999985,-67.4764421940005
88.2399999999985,-66.7440595195939
88.2499999999985,-66.0525959681912
88.2599999999985,-65.2966600684451
88.2699999999985,-64.4449863621721
88.2799999999985,-63.6069811265322
88.2899999999985,-62.8445697203994
88.2999999999985,-62.3835234255049
88.3099999999985,-61.7225934196025
88.3199999999985,-60.959221087023
88.3299999999985,-60.2829755536022
88.3399999999984,-59.7279483883828
88.3499999999984,-59.3388364526881
88.3599999999984,-58.8580433392827
88.3699999999984,-58.2870053064011
88.3799999999984,-57.6674562169033
88.3899999999984,-57.0049812946727
88.3999999999984,-56.29276497226
88.4099999999984,-55.5884446347687
88.4199999999984,-54.8833983554542
88.4299999999984,-54.192753310861
88.4399999999984,-53.6745348654999
88.4499999999984,-53.288933781731
88.4599999999984,-52.9340108561482
88.4699999999984,-52.4432875237624
88.4799999999984,-51.8201805521756
88.4899999999984,-51.0490931534435
88.4999999999984,-50.9202392024122
88.5099999999984,-50.2794565323428
88.5199999999984,-49.4085925270393
88.5299999999984,-48.5045970286369
88.5399999999984,-47.5815367640353
88.5499999999984,-46.5487410930887
88.5599999999984,-45.704034613786
88.5699999999984,-44.9737167787623
88.5799999999984,-44.2357512364266
88.5899999999984,-43.4354594915642
88.5999999999983,-42.5495056620484
88.6099999999983,-41.681498289875
88.6199999999983,-40.8955829598379
88.6299999999983,-40.1728096063814
88.6399999999983,-39.4645673377214
88.6499999999983,-38.6027968508118
88.6599999999983,-37.6744895853043
88.6699999999983,-36.706678291698
88.6799999999983,-35.7544524963727
88.6899999999983,-34.8335459719129
88.6999999999983,-34.809042989864
88.7099999999983,-33.7990040124525
88.7199999999983,-32.7854864521138
88.7299999999983,-31.8787871161796
88.7399999999983,-31.1136083878727
88.7499999999983,-30.3267944145258
88.7599999999983,-29.6452788686841
88.7699999999983,-29.0015632372409
88.7799999999983,-28.3411780190979
88.7899999999983,-27.6483804627026
88.7999999999983,-26.730843080347
88.8099999999983,-26.0721558429433
88.8199999999983,-25.4739570752005
88.8299999999983,-24.9032908606561
88.8399999999983,-24.2690185443151
88.8499999999983,-23.4477779428255
88.8599999999982,-22.6861635507447
88.8699999999982,-21.8873312836487
88.8799999999982,-21.0975703553329
88.8899999999982,-20.4528461861031
88.8999999999982,-20.6950281907037
88.9099999999982,-19.8511275280311
88.9199999999982,-18.985540156391
88.9299999999982,-18.1060381720499
88.9399999999982,-17.2359629327878
88.9499999999982,-16.3760064327001
88.9599999999982,-15.8124267195248
88.9699999999982,-15.3942388828376
88.9799999999982,-15.0263481070501
88.9899999999982,-14.6094434705146
88.9999999999982,-14.0260506933609
89.0099999999982,-13.4459947459198
89.0199999999982,-12.8474617143326
89.0299999999982,-12.2560532655636
89.0399999999982,-11.670829713456
89.0499999999982,-11.0370714257679
89.0599999999982,-10.3365085013019
89.0699999999982,-9.58808064337457
89.0799999999982,-8.77190869746358
89.0899999999982,-8.08535066891269
89.0999999999982,-7.69170548711173
89.1099999999981,-6.89823589936633
89.1199999999981,-6.20270198320449
89.1299999999981,-5.5754996061419
89.1399999999981,-4.9288784412127
89.1499999999981,-4.10367602372008
89.1599999999981,-3.43173578996048
89.1699999999981,-2.83114875556656
89.1799999999981,-2.18615014729862
89.1899999999981,-1.4559755599719
89.1999999999981,-0.687286554745814
89.2099999999981,0.0380022638246658
89.2199999999981,0.751353267297583
89.2299999999981,1.50426507620205
89.2399999999981,2.28905374060062
89.2499999999981,2.9394245031289
89.2599999999981,3.52812931311841
89.2699999999981,4.218771838993
89.2799999999981,5.09071734564603
89.2899999999981,6.02034059966061
89.2999999999981,6.80535021900241
89.3099999999981,7.62638434029794
89.3199999999981,8.41834962735377
89.3299999999981,9.20892176311527
89.3399999999981,10.1436438352032
89.3499999999981,11.1966618748127
89.3599999999981,12.0935613480089
89.369999999998,12.8949999971983
89.379999999998,13.686918845951
89.389999999998,14.5707795117134
89.399999999998,15.6009855388273
89.409999999998,16.5592595755881
89.419999999998,17.4306560819126
89.429999999998,18.2247660873214
89.439999999998,19.1789195968073
89.449999999998,20.2673840871526
89.459999999998,21.4271241008757
89.469999999998,22.6559479249822
89.479999999998,23.8932250080759
89.489999999998,24.1179892799537
89.499999999998,24.7683053240022
89.509999999998,26.136349839101
89.519999999998,27.4016081537431
89.529999999998,28.4867805843247
89.539999999998,29.2775447599702
89.549999999998,30.0816189936048
89.559999999998,31.0000427290624
89.569999999998,31.9847770266557
89.579999999998,33.0412520305912
89.589999999998,34.1648292539132
89.599999999998,35.255869892814
89.609999999998,36.3218045044633
89.619999999998,37.4117264557439
89.6299999999979,38.5374441626285
89.6399999999979,39.6262066453878
89.6499999999979,40.9384989112083
89.6599999999979,42.351022822662
89.6699999999979,43.7428482916169
89.6799999999979,45.0842518847472
89.6899999999979,46.1108515276531
89.6999999999979,47.3909285330809
89.7099999999979,48.7449436870235
89.7199999999979,50.0357605445867
89.7299999999979,51.2231197326574
89.7399999999979,52.1468202802744
89.7499999999979,53.2898938208015
89.7599999999979,54.5486444130272
89.7699999999979,55.8182309687571
89.7799999999979,57.0919701634698
89.7899999999979,58.2798889773473
89.7999999999979,59.5040963042359
89.8099999999979,60.7249324818537
89.8199999999979,61.9674885206922
89.8299999999979,63.2204995771934
89.8399999999979,64.4619645448985
89.8499999999979,65.7834862086815
89.8599999999979,67.124375990496
89.8699999999979,68.4313007131176
89.8799999999979,69.6683374868334
89.8899999999978,70.5236514889518
89.8999999999978,71.7075935534384
89.9099999999978,72.9817893238061
89.9199999999978,74.2677540674586
89.9299999999978,75.5285441235209
89.9399999999978,76.689388163742
89.9499999999978,77.9192292877706
89.9599999999978,79.2157589740994
89.9699999999978,80.5368683342383
89.9799999999978,81.8096230466331
89.9899999999978,83.1022860207697
89.9999999999978,84.4127978572057
90.0099999999978,85.7628003383598
90.0199999999978,87.1102051346301
90.0299999999978,88.440796849279
90.0399999999978,89.7174054774269
90.0499999999978,91.2328694329029
90.0599999999978,92.7137423911262
90.0699999999978,94.0771915706129
90.0799999999978,95.2663647570656
90.0899999999978,95.9545360326969
90.0999999999978,97.3285930874673
90.1099999999978,98.9968689980886
90.1199999999978,100.693971690247
90.1299999999978,102.204196841818
90.1399999999978,103.326348854949
90.1499999999977,104.697788746602
90.1599999999977,106.062033763943
90.1699999999977,107.334929358652
90.1799999999977,108.523951854514
90.1899999999977,109.729981494786
90.1999999999977,110.811044618347
90.2099999999977,111.884337063084
90.2199999999977,112.923379634741
90.2299999999977,113.947874705453
90.2399999999977,115.034959177732
90.2499999999977,116.218250843789
90.2599999999977,117.414284314146
90.2699999999977,118.564261845466
90.2799999999977,119.603994480974
90.2899999999977,120.477271192646
90.2999999999977,121.574310547778
90.3099999999977,122.703597274745
90.3199999999977,123.824917863277
90.3299999999977,124.867881461166
90.3399999999977,125.780781690502
90.3499999999977,126.876400119694
90.3599999999977,128.029359052323
90.3699999999977,129.173070523259
90.3799999999977,130.271931067535
90.3899999999977,131.369603336415
90.3999999999976,132.52651663421
90.4099999999976,133.659825097837
90.4199999999976,134.735321667642
90.4299999999976,135.696917587313
90.4399999999976,136.823857370852
90.4499999999976,138.31147079662
90.4599999999976,139.882599973287
90.4699999999976,141.389101136472
90.4799999999976,141.959983860832
90.4899999999976,142.019069948954
90.4999999999976,143.524372442955
90.5099999999976,145.088561665962
90.5199999999976,146.537332337068
90.5299999999976,147.660816311448
90.5399999999976,148.524171129796
90.5499999999976,149.537693061372
90.5599999999976,150.655869580255
90.5699999999976,151.81080367806
90.5799999999976,153.060372981204
90.5899999999976,154.212838756776
90.5999999999976,155.207191504675
90.6099999999976,156.232014651661
90.6199999999976,157.385916311176
90.6299999999976,158.547353676564
90.6399999999976,159.937447965341
90.6499999999976,161.453819000554
90.6599999999975,162.911304565638
90.6699999999975,164.186334294461
90.6799999999975,165.078345248437
90.6899999999975,165.899973601491
90.6999999999975,166.849387139473
90.7099999999975,167.827298858197
90.7199999999975,168.782610151652
90.7299999999975,169.656400379697
90.7399999999975,170.595329697676
90.7499999999975,171.727051560941
90.7599999999975,172.854817963125
90.7699999999975,173.897427911684
90.7799999999975,174.902380477601
90.7899999999975,175.926295212703
90.7999999999975,176.939718724015
90.8099999999975,177.917069187528
90.8199999999975,178.829771190625
90.8299999999975,179.70974265068
90.8399999999975,180.74891305247
90.8499999999975,181.86758812225
90.8599999999975,182.951207759918
90.8699999999975,183.933712770717
90.8799999999975,184.116030325626
90.8899999999975,184.717594989266
90.8999999999975,185.697990999192
90.9099999999975,186.700300872861
90.9199999999974,187.626577387309
90.9299999999974,188.395831610971
90.9399999999974,189.05220883448
90.9499999999974,189.784179734027
90.9599999999974,190.591956485922
90.9699999999974,191.385439060222
90.9799999999974,192.236470124957
90.9899999999974,192.893335019192
90.9999999999974,193.541793420912
91.0099999999974,194.243678054325
91.0199999999974,194.983533139723
91.0299999999974,195.636200699299
91.0399999999974,196.247208615524
91.0499999999974,196.790704899776
91.0599999999974,197.284308692099
91.0699999999974,197.755942649445
91.0799999999974,198.380704465277
91.0899999999974,198.677138885907
91.0999999999974,198.940294580591
91.1099999999974,199.262534874907
91.1199999999974,199.664276145993
91.1299999999974,200.356497970731
91.1399999999974,200.821208377318
91.1499999999974,201.185820761128
91.1599999999974,201.503287047886
91.1699999999974,201.813088029985
91.1799999999973,202.359065631832
91.1899999999973,202.697449052612
91.1999999999973,203.014104887658
91.2099999999973,203.333757784468
91.2199999999973,203.636184451506
91.2299999999973,203.916178312397
91.2399999999973,204.306459260972
91.2499999999973,204.608122405532
91.2599999999973,204.810605020674
91.2699999999973,204.970243269771
91.2799999999973,205.170562027283
91.2899999999973,205.318251312811
91.2999999999973,205.361230159941
91.3099999999973,205.301574229078
91.3199999999973,205.129602478044
91.3299999999973,204.85128099853
91.3399999999973,204.767956185539
91.3499999999973,204.696556970217
91.3599999999973,204.60390151282
91.3699999999973,204.54402017452
91.3799999999973,204.647670600187
91.3899999999973,204.595864755434
91.3999999999973,204.561749567083
91.4099999999973,204.509756717485
91.4199999999973,204.443208790635
91.4299999999973,204.35772187255
91.4399999999972,204.207750615678
91.4499999999972,204.028269593119
91.4599999999972,203.848699865442
91.4699999999972,203.698409867011
91.4799999999972,203.550174374531
91.4899999999972,203.470691692208
91.4999999999972,203.291069464173
91.5099999999972,203.046297946752
91.5199999999972,202.796076675409
91.5299999999972,202.553034118818
91.5399999999972,202.262146422666
91.5499999999972,201.99432810704
91.5599999999972,201.740861581712
