"Time [ms]","Moving1.Torque [NewtonMeter] - b='0.7'","Moving1.Torque [NewtonMeter] - b='0.72'","Moving1.Torque [NewtonMeter] - b='0.74'","Moving1.Torque [NewtonMeter] - b='0.76'","Moving1.Torque [NewtonMeter] - b='0.78'","Moving1.Torque [NewtonMeter] - b='0.8'","Moving1.Torque [NewtonMeter] - b='0.82'","Moving1.Torque [NewtonMeter] - b='0.84'","Moving1.Torque [NewtonMeter] - b='0.86'","Moving1.Torque [NewtonMeter] - b='0.88'","Moving1.Torque [NewtonMeter] - b='0.9'"
37.7700000000009,134.913623902361,135.997439993959,136.897598044048,137.644997644983,138.151360587465,138.882624691594,139.472345493724,140.221706330665,140.887886011251,141.567093210266,141.765160755985
37.7800000000009,134.866418047132,135.991630205602,136.876976035989,137.598156623854,138.116271104134,138.861468367691,139.467422932356,140.235519734209,140.916209218903,141.547167288582,141.786237528702
37.7900000000009,134.794736864725,135.977816039673,136.845513183625,137.559733308926,138.092891158368,138.843359983012,139.462897961203,140.250123682116,140.945781160978,141.513089207584,141.810841166161
37.8000000000009,134.743931065134,135.959125003029,136.819001074446,137.546195518465,138.083972002831,138.852482010213,139.486417195026,140.283015707963,140.990040100295,141.501988129057,141.853188027841
37.8100000000009,134.704589703913,135.943166993286,136.783736722282,137.543617857993,138.090298860659,138.868748301845,139.525921772131,140.330454904712,141.047178982144,141.532485620424,141.923224923332
37.8200000000009,134.678219901333,135.925569218198,136.768894067597,137.54081774664,138.105458757934,138.898071559487,139.58123387669,140.392271825483,141.118951562166,141.63493763609,142.02935840631
37.8300000000009,134.653607218883,135.900417618731,136.761929683983,137.532134692613,138.133325512794,138.945655712557,139.652499993688,140.481578938353,141.21656307131,141.784886002068,142.164723311218
37.8400000000009,134.619896149704,135.875230965994,136.737677411327,137.568022864755,138.179500216899,138.997667921095,139.721403307847,140.574732343775,141.325441432809,141.823371502932,142.249771407193
37.8500000000009,134.596006062251,135.855704001489,136.730591887236,137.600395647744,138.230857074927,139.060546859828,139.818742246173,140.684264814632,141.45037759065,141.915493061656,142.362834821895
37.8600000000009,134.579871618342,135.835679308627,136.740903451034,137.621416488174,138.28766390877,139.144381371336,139.931962440436,140.809970325901,141.591485117467,142.069542287339,142.510508983004
37.8700000000009,134.533904854156,135.792102052102,136.766928048768,137.626177025118,138.343507660341,139.257633343411,140.068713030367,140.954745219285,141.75084280032,142.297908034195,142.69678383898
37.8800000000009,134.4823060161,135.721441332103,136.788713967355,137.616884545928,138.395572566622,139.393423495601,140.218849622617,141.110330000748,141.918821503599,142.561945441885,142.908767637786
37.8900000000009,134.434947028622,135.660614066267,136.799421733001,137.623341512008,138.462710820166,139.528235355301,140.361281522031,141.257776044014,142.078194894866,142.787350925615,143.106274344761
37.9000000000009,134.398986224305,135.639374587268,136.792219506241,137.656997674799,138.546346098302,139.639864182525,140.473907536429,141.375744405541,142.208258456564,142.936543558481,143.259464001912
37.9100000000009,134.362486861255,135.651230075758,136.753773233652,137.713427926222,138.63334482906,139.71412903912,140.550462073361,141.458391380245,142.301816937622,143.011024225776,143.361619916214
37.9200000000009,134.305128471296,135.667948588724,136.700613297427,137.775609127478,138.714896332656,139.770889164203,140.611177483956,141.524908125426,142.379516071573,143.062755035892,143.438966282301
37.9300000000009,134.206075186178,135.652376661132,136.659544191679,137.829511033285,138.782491807596,139.831952316669,140.685987386368,141.608654785626,142.471378210254,143.159195918362,143.528088843039
37.9400000000009,134.095235844564,135.603702806366,136.653569194754,137.867867728468,138.843781267636,139.921547519179,140.795496039347,141.728179683052,142.603606443481,143.329875172803,143.659629769391
37.9500000000009,134.160742423524,135.618489159722,136.679726499205,137.912560630922,138.939859796046,140.056446033095,140.943688261161,141.89612791893,142.783481000515,143.497785717725,143.847562326872
37.960000000001,134.153766548159,135.541924062926,136.697126498114,137.921647607033,139.000674216215,140.184502223152,141.100172065189,142.072772737402,142.970714331096,143.728496257448,144.052991716755
37.970000000001,134.114857224309,135.448197719046,136.70058907982,137.923408111321,139.048621691839,140.296167639053,141.248263260103,142.238562058136,143.145895704412,143.956169173148,144.252894555526
37.980000000001,134.077192024136,135.393487282164,136.684454354539,137.941866662368,139.104383205765,140.376278459309,141.371864774926,142.376059409897,143.28940586,144.128863716264,144.418624012085
37.990000000001,134.076022914502,135.410293077486,136.653912866773,137.983564243351,139.174092297729,140.432608323901,141.467132021623,142.480506600388,143.399379945688,144.240782718801,144.543236682529
38.000000000001,134.044613693846,135.419292149317,136.627575892478,138.014617367942,139.237310423247,140.488690763032,141.540614420965,142.558003388355,143.483578576186,144.326803712414,144.637978571476
38.010000000001,133.992216946907,135.402187607876,136.604705107089,138.029002766273,139.286639408016,140.555696454209,141.608414011743,142.628638775331,143.561164701928,144.431148379234,144.733021427226
38.020000000001,133.942345585259,135.368300786014,136.602811593711,138.055125780431,139.324248185689,140.630998290157,141.678416426717,142.702977076368,143.640487022816,144.531607612833,144.81342088197
38.030000000001,133.913142547061,135.333422955716,136.604798520451,138.067657243892,139.347320536513,140.691233978542,141.733929012282,142.763373445715,143.693202608069,144.584108465301,144.870075849715
38.040000000001,133.906468932114,135.300994591385,136.59116751067,138.073698964687,139.352455646266,140.718572930064,141.761543255208,142.78490153868,143.719376740396,144.563352798001,144.879600130304
38.050000000001,133.89884359977,135.264667136495,136.566272963708,138.070609610082,139.377599049227,140.723844867876,141.763442815462,142.806402761018,143.72848299651,144.521270148642,144.86629983502
38.060000000001,133.832571556625,135.212730393177,136.568652723968,138.062121640037,139.394006093539,140.771798035509,141.819515910965,142.865648667275,143.789670605245,144.606592283429,144.923242304374
38.070000000001,133.780324638797,135.158197746098,136.565090753911,138.051377593493,139.383840463236,140.784175871505,141.85231988389,142.899109181719,143.819614642945,144.629985487228,144.935422012782
38.080000000001,133.749126356394,135.117222872085,136.550147563851,138.019339717278,139.367160763511,140.770725530556,141.858034336591,142.901096472045,143.815226830035,144.582667466417,144.907841640356
38.090000000001,133.736307716435,135.084362824919,136.493015879745,137.99152779219,139.340600832782,140.734712621108,141.835233270406,142.869176635283,143.775391196222,144.481038508451,144.840683529393
38.100000000001,133.723529419631,135.035535721494,136.441070676493,137.951272442016,139.301992518297,140.68471589743,141.790499239806,142.81110801906,143.710258899898,144.376014104643,144.755383692152
38.110000000001,133.67775734415,134.996411729791,136.413743000324,137.912143806779,139.270428012012,140.657626376855,141.768320833666,142.774929873075,143.669498086852,144.325889341996,144.706206461043
38.120000000001,133.621498053418,134.941925688573,136.384137010274,137.868634715567,139.232640132269,140.632989310198,141.74582682709,142.739033719452,143.628929987195,144.279803527888,144.664572886932
38.130000000001,133.536529528101,134.875838105417,136.343882844488,137.810922761335,139.175588113012,140.594407653497,141.708758501099,142.688388544817,143.57369474601,144.233974545537,144.612072242273
38.140000000001,133.416751907013,134.76599394597,136.308541353123,137.73228194505,139.094247580456,140.537542698565,141.656996730063,142.622561232426,143.503043900985,144.194845011761,144.548365986567
38.150000000001,133.270606467142,134.620147724602,136.253987866462,137.640276498561,138.985262713465,140.460509873279,141.589791913121,142.540819556248,143.416897238437,144.170698487855,144.475854835012
38.160000000001,133.152893073548,134.501250198021,136.194235246956,137.547413219831,138.881492037857,140.373079452657,141.510445403759,142.447640949985,143.307714422787,144.116592773049,144.390124999655
38.170000000001,133.180106731827,134.547100366065,136.144238988211,137.554297940299,138.862564591078,140.285476066778,141.421790903407,142.34892055388,143.18763656994,143.918832676867,144.280067896768
38.180000000001,133.153796234316,134.531870562277,136.071352989605,137.510948916248,138.79883466235,140.160033084,141.305133863994,142.207332561878,143.043071067225,143.746900086355,144.153482553161
38.190000000001,133.090352419367,134.478257282038,135.992972626759,137.435241589035,138.702729514929,140.011403796901,141.169238694537,142.053262905401,142.88521246878,143.578962278041,144.013978023049
38.200000000001,133.0105048774,134.41051663194,135.919577849665,137.348032059407,138.590862900963,139.858037762805,141.026278639374,141.895449714296,142.72463563354,143.407342150402,143.868623804386
38.210000000001,132.931323659196,134.344310364305,135.853942378093,137.26207301679,138.47804612234,139.713613562829,140.88650731637,141.740246206885,142.565621829128,143.239266179072,143.723206784343
38.220000000001,132.86474669411,134.28939012902,135.799086822938,137.18452012827,138.372824681826,139.584294731141,140.753581895907,141.584300932879,142.404246072547,143.046466763871,143.540362402497
38.230000000001,132.817499512493,134.241741671647,135.749064574231,137.106285248214,138.272459790405,139.468567139847,140.624809491571,141.43073321851,142.242000218693,142.850963629958,143.341567927068
38.240000000001,132.776319959458,134.194658887175,135.690922753524,137.025072281928,138.171477331309,139.355309885439,140.491192579172,141.290432757979,142.076304143541,142.667892687312,143.14836408306
38.250000000001,132.72218425658,134.141912771347,135.622275988697,136.939487858639,138.064882163162,139.233053148767,140.345553907054,141.135137300579,141.922925271673,142.493875134005,142.968113417734
38.260000000001,132.641010790661,134.074099627575,135.541664948863,136.846562191035,137.950080374088,139.096924016149,140.188618868042,140.969405434149,141.7525316389,142.338558120265,142.819864053287
38.270000000001,132.550822095123,133.994615439369,135.452410018382,136.741122913588,137.824535238651,138.948743387561,140.02577638049,140.794188930165,141.572552626939,142.170525733609,142.646090147801
38.280000000001,132.502989612676,133.926334592011,135.3603288094,136.618317778992,137.682311403869,138.787919697788,139.852612313782,140.599602891687,141.370680722968,141.910759180998,142.401172824418
38.2900000000011,132.424767616431,133.842689178967,135.255193905521,136.487609155313,137.532812453824,138.619065670932,139.672569640898,140.401921617711,141.157491330623,141.678817486872,142.178641914018
38.3000000000011,132.316241064589,133.740326848965,135.138270416366,136.349121568968,137.389075177449,138.455505798141,139.49939594132,140.21326042852,140.963113060918,141.485154626104,141.991866019863
38.3100000000011,132.187181696286,133.625470119079,135.010458506241,136.211948911508,137.249872742524,138.29764822765,139.337859148781,140.039880645855,140.789033657934,141.333122699369,141.83770114771
38.3200000000011,132.05647310106,133.505717734997,134.877280659584,136.083189107596,137.118985456881,138.146569241552,139.185454936373,139.877708956971,140.625470089716,141.195781444775,141.693795624395
38.3300000000011,131.990769848408,133.444967552926,134.804438474158,136.0028893159,137.033112420299,138.035037757135,139.044303359153,139.741399748468,140.488114476572,141.07773421989,141.564547474479
38.3400000000011,131.954233397838,133.40948909584,134.760117971736,135.9208929479,136.945104885451,137.921783108083,138.906355526298,139.59516506355,140.337780246266,140.924102825164,141.402815393338
38.3500000000011,131.922447740919,133.36862612106,134.704911626497,135.810217449763,136.826450698079,137.775532322276,138.731352466032,139.407432640403,140.150443848184,140.712391043623,141.189326681341
38.3600000000011,131.878798783802,133.300565765783,134.624179507079,135.666583022939,136.671781226151,137.57630109446,138.517838112449,139.178468402639,139.918518131716,140.467631716978,140.929295569505
38.3700000000011,131.813342294277,133.195090088196,134.497760992043,135.49458015292,136.485215829538,137.352064498511,138.277078224577,138.920966120143,139.6577793412,140.227258925047,140.646372331727
38.3800000000011,131.740508394962,133.094787780076,134.364887208579,135.347439444214,136.328877020451,137.160746552906,138.071328378214,138.699288821062,139.434001777579,140.030114405468,140.420318032785
38.3900000000011,131.687834239427,133.060015650037,134.300299313918,135.268348302801,136.26573334708,137.066710016273,137.970752473464,138.583536289907,139.313097675948,139.883170279207,140.328822029327
38.4000000000011,131.614356284662,132.968814731692,134.1708119613,135.154065908882,136.136444698091,136.931315056356,137.838925795968,138.434031224357,139.161377090273,139.737361405695,140.203229177678
38.4100000000011,131.529801478423,132.841776365336,134.004811191411,135.013385441209,135.989747841152,136.762791636999,137.676038761725,138.250739939258,138.975886524598,139.580934009681,140.042116665374
38.4200000000011,131.423064036969,132.708817002801,133.840778893059,134.858594089306,135.825488586309,136.574711316669,137.487093619957,138.04130982301,138.76397843231,139.40386228589,139.846063221852
38.4300000000011,131.338701143501,132.596721915939,133.712845090454,134.695566874144,135.656723618337,136.385520591062,137.288392138653,137.826538954615,138.543798060357,139.218374221013,139.63005862347
38.4400000000011,131.290210839502,132.520100677224,133.635510630258,134.564297992166,135.526520459068,136.239623270675,137.139671581161,137.663444935588,138.373268626536,139.085656518154,139.463809322167
38.4500000000011,131.254508149974,132.458164344411,133.572918397323,134.461274087237,135.424040269562,136.124160405486,137.018916639694,137.544173143829,138.244318424021,139.011351815987,139.350462822579
38.4600000000011,131.220503647372,132.401748752178,133.506039612954,134.383232889324,135.338369505367,136.027890333206,136.921001895474,137.44661608196,138.129331289238,138.945035709612,139.251594142654
38.4700000000011,131.183622922349,132.362390868268,133.446853740281,134.319509696939,135.258967185863,135.940019482364,136.826950387524,137.349566968204,138.019167406963,138.843597323307,139.142755459186
38.4800000000011,131.154506344639,132.333803537407,133.393544964881,134.266206695606,135.179631933572,135.854714596647,136.726055975501,137.242252125619,137.90302973792,138.694205808832,139.011629999897
38.4900000000011,131.144607092223,132.296710977873,133.332994823055,134.200389397444,135.100030116896,135.766366803779,136.62565002616,137.135723091801,137.789297529039,138.564927059923,138.889949713519
38.5000000000011,131.099576721566,132.215734433096,133.249817822737,134.110537998365,135.01809557577,135.683087291672,136.551332647121,137.052985254386,137.699399053426,138.545626166453,138.82006964426
38.5100000000011,131.067753970463,132.164994095235,133.188872542186,134.044134926663,134.945355289708,135.609869086321,136.479969011945,136.980081396799,137.615682387521,138.490301125787,138.740153742288
38.5200000000011,131.0648983132,132.156383240546,133.171126140369,134.00649785001,134.883053909838,135.549566670925,136.407317288343,136.903285196558,137.533009670022,138.384768564804,138.641406418962
38.5300000000011,131.098704108443,132.191820164241,133.190555799312,133.998979010339,134.834291466592,135.498561480709,136.332060822029,136.827125844892,137.457572987812,138.241336443966,138.524958631475
38.5400000000011,131.152950432999,132.245683123106,133.225594264933,133.992283860326,134.79208205028,135.458136750224,136.263270659465,136.761270234778,137.392566939773,138.094161188241,138.416321063363
38.5500000000011,131.209787706277,132.294397757871,133.259848699361,133.994224839672,134.766459556237,135.433194900971,136.230195133934,136.727077152809,137.356174925529,137.999222438853,138.357530430174
38.5600000000011,131.240496537479,132.319173274356,133.276050937277,134.001228896558,134.756576648923,135.42216729712,136.212363372159,136.711598340468,137.340951024363,137.968799636876,138.343105669258
38.5700000000011,131.222584930127,132.30418563919,133.264223049516,134.009929754402,134.762043000331,135.427563114586,136.215003125853,136.721147459886,137.348987516852,138.00700994476,138.377391046215
38.5800000000011,131.15297810559,132.246391774398,133.218857928943,134.018223809468,134.780730894065,135.453036126186,136.238019115074,136.756378982475,137.39266282477,138.112208256718,138.455674224044
38.5900000000011,131.046754933272,132.148520831226,133.137030511197,134.024763132537,134.807347264792,135.485690785178,136.28373872705,136.807942213961,137.452830561106,138.263376449219,138.556534954148
38.6000000000011,131.029672546971,132.138435558486,133.136548581173,134.059418314827,134.845541796958,135.518794391329,136.332532338912,136.862681054481,137.51537529842,138.336310897897,138.625919861352
38.6100000000012,131.198684720003,132.313840395577,133.303591735672,134.134736335925,134.889015975724,135.544746789767,136.359062192942,136.897018995186,137.555308324049,138.259241617622,138.631787174078
38.6200000000012,131.334613058084,132.438081968627,133.417559438082,134.184331044976,134.914936426212,135.561793198839,136.379592850321,136.929176135543,137.595088986094,138.215611675672,138.64343772961
38.6300000000012,131.420941964307,132.504449190198,133.482012998406,134.219390680142,134.925166098926,135.581022695992,136.407314075194,136.971374304549,137.647057627687,138.209739696606,138.68113309722
38.6400000000012,131.454723055494,132.524422818771,133.506691749594,134.252629514266,134.954695760598,135.615648363975,136.454266607278,137.034630058887,137.721992312369,138.24601179653,138.758082174248
38.6500000000012,131.455947185428,132.520310401921,133.518133663257,134.29737857535,135.006670836214,135.673332215624,136.523607843426,137.125214729897,137.82449323042,138.323081475375,138.870315510277
38.6600000000012,131.456722809265,132.543110819976,133.553713745446,134.369438906072,135.088969372558,135.771261896521,136.625937001914,137.24649801185,137.957829951861,138.426515846032,139.00658741028
38.6700000000012,131.475379290231,132.589796257791,133.604399129971,134.457066927501,135.188377749968,135.887528202651,136.747865198656,137.386833013456,138.107524081633,138.552467227406,139.149672096941
38.6800000000012,131.513655341074,132.652405673961,133.669057061219,134.554729210568,135.294169005874,136.011949342837,136.875620705927,137.533210366704,138.260651942548,138.692347005163,139.30187884543
38.6900000000012,131.570703403771,132.723465257391,133.74913944666,134.654185015472,135.402311095597,136.140128554006,137.006997055902,137.680115687287,138.415339196114,138.854308237246,139.471377549839
38.7000000000012,131.639824647527,132.797776250324,133.840691808849,134.757645900574,135.513457454283,136.272530912916,137.144303098126,137.831373586218,138.577023229617,139.055521255131,139.668769750069
38.7100000000012,131.701396568477,132.868361388991,133.922062992433,134.857529156679,135.627916129177,136.404541389963,137.29195641303,137.995389782549,138.746946506242,139.24233680371,139.857030411278
38.7200000000012,131.746507776191,132.924947816929,133.980816703641,134.952613442284,135.745175905654,136.535194112361,137.445076726977,138.16506094531,138.929586548561,139.376397835546,140.009589187754
38.7300000000012,131.807046688294,132.986553773574,134.053794422932,135.057116028062,135.877571852294,136.680928503783,137.610972788834,138.348876343417,139.123527807749,139.56482745357,140.205063692912
38.7400000000012,131.894106409404,133.055269706857,134.144583907914,135.184060612535,136.018845397162,136.847053306385,137.791100841714,138.547793018482,139.328799147777,139.82073940818,140.451286093711
38.7500000000012,131.983928993124,133.125886539665,134.243593492814,135.322705218771,136.171528657303,137.022931175846,137.978561339344,138.752192882256,139.537646335595,140.130961437618,140.735080349501
38.7600000000012,132.067739554551,133.194082281863,134.330534320677,135.463718390315,136.319801163553,137.188202452456,138.153589183645,138.939922807692,139.729113347825,140.43504241469,141.006456435556
38.7700000000012,132.131849488749,133.25966522268,134.413898572168,135.572886694972,136.459850828201,137.336515231147,138.305820611817,139.100436460962,139.892565998542,140.661373166677,141.208131257339
38.7800000000012,132.192729595277,133.32448525726,134.500615243413,135.662327058228,136.579367673567,137.467006777262,138.449842555978,139.242598521669,140.03954510206,140.805645180777,141.340807064602
38.7900000000012,132.239435779482,133.384847322612,134.581440261261,135.747840208258,136.693644384191,137.587150159508,138.586040343596,139.38654923782,140.180913959676,140.883410718617,141.421232122956
38.8000000000012,132.279064021529,133.442341250589,134.644603286474,135.851325490701,136.81805160198,137.710616254857,138.727222383541,139.535219363269,140.328593612701,140.941976916754,141.484570138013
38.8100000000012,132.325893633714,133.504583021684,134.682127198746,135.983216765656,136.962372516787,137.846004664663,138.880272074169,139.696307304497,140.490081943496,141.006918792412,141.555070730716
38.8200000000012,132.394951854514,133.567196241059,134.754638240379,136.108320671996,137.10268702757,137.994119939719,139.046567079819,139.873381211986,140.685922054456,141.185877190666,141.731954456472
38.8300000000012,132.473242487151,133.624099252902,134.876352107648,136.205150582315,137.223441143715,138.143428699759,139.216874990043,140.057947481945,140.871784983773,141.489922156314,142.002523985597
38.8400000000012,132.545598642392,133.681848709999,134.965260167276,136.312667461015,137.35039245469,138.285217069845,139.381870969007,140.232345704576,141.048793349544,141.766187836101,142.241114260085
38.8500000000012,132.606968108498,133.736384055367,135.040897944411,136.415422517755,137.473471442186,138.413169856209,139.535873054769,140.388321386888,141.207594760579,141.985719880568,142.435309249461
38.8600000000012,132.662204474712,133.793530908791,135.117038725904,136.510475938169,137.586043264599,138.522794295984,139.671730417767,140.521672289341,141.344823117944,142.133126465788,142.574221886292
38.8700000000012,132.721823896717,133.858061627589,135.197248887015,136.605877974023,137.687625646503,138.618278193912,139.788564426137,140.639202368807,141.465603869826,142.226903027565,142.658963564813
38.8800000000012,132.754473717003,133.899149304543,135.250603508591,136.69577714896,137.773952805299,138.697397510882,139.884666571406,140.73933584133,141.569632212575,142.307160017529,142.722055572698
38.8900000000012,132.799232057384,133.944452164758,135.285551307202,136.784846112379,137.855274606257,138.776135703384,139.968784478776,140.830618371872,141.662472107298,142.373979692277,142.779328176348
38.9000000000012,132.862294723744,134.009367449483,135.323722875633,136.857498550048,137.927232315146,138.856631810647,140.046369587648,140.911164334817,141.742550442171,142.431780144627,142.839347974721
38.9100000000012,132.932934268195,134.066061113833,135.37996537629,136.902528016219,137.979660705631,138.929989154295,140.111432785241,140.973857325191,141.803838728642,142.464247788378,142.88201454888
38.9200000000012,133.005360049826,134.116755077056,135.433493974985,136.932657898403,138.009827697783,138.984319493024,140.157464335704,141.015475793258,141.844682061746,142.463578328164,142.895490033689
38.9300000000012,133.067816728719,134.166765874578,135.47680100307,136.973195566796,138.049505211901,139.030431166684,140.205221473017,141.05871100103,141.883459301597,142.481460828943,142.914935365852
38.9400000000013,133.127477751237,134.216398043238,135.512241965735,137.028199457819,138.095072947669,139.071824192178,140.255301909313,141.102345045004,141.910263469464,142.536729179035,142.952068909348
38.9500000000013,133.199701527973,134.267230342488,135.551339717555,137.062299851913,138.121772994875,139.095073138971,140.280696674095,141.118214304897,141.91130386003,142.545029524906,142.953765087526
38.9600000000013,133.27900936617,134.32752922819,135.593634107445,137.076972357327,138.136207891194,139.10596098987,140.278561402373,141.096409633693,141.886427875503,142.487102551121,142.905711074196
38.9700000000013,133.357724201652,134.402461033543,135.632077912828,137.08733029001,138.147266810833,139.102206635599,140.260538857103,141.055727762308,141.843347207164,142.375246993081,142.810126801258
38.9800000000013,133.423002865984,134.474933893752,135.658165440861,137.108166961361,138.157540078339,139.093856506853,140.232362076557,141.019839209887,141.797870286753,142.249561722493,142.699194395444
38.9900000000013,133.477721646377,134.544238405772,135.697472765518,137.161858345334,138.199126811318,139.113030763409,140.231993984943,141.006343706517,141.774544835074,142.198488221799,142.635901639037
39.0000000000013,133.501643007549,134.574807638322,135.728595329584,137.195463491954,138.209352753524,139.11846530188,140.213847007025,140.983627362307,141.740392563541,142.176450552383,142.60315798908
39.0100000000013,133.491622945741,134.565072908208,135.748283589311,137.206296642228,138.186931717469,139.106572513477,140.188136383373,140.950828775128,141.694038788602,142.183099965098,142.597680608514
39.0200000000013,133.461822350834,134.541402231122,135.754532951532,137.197041917217,138.141751936084,139.078157502554,140.150366469987,140.903644325764,141.631229126453,142.204244276827,142.595202024898
39.0300000000013,133.432616814727,134.539996785353,135.751576114374,137.170460402594,138.086172632836,139.03341614885,140.098247980386,140.838043170414,141.539882414139,142.212120464572,142.594336187164
39.0400000000013,133.460093188674,134.572699871964,135.759934767287,137.137123288222,138.051367753731,138.978791364574,140.00693201831,140.72359302522,141.426838932492,142.108487882346,142.488550363091
39.0500000000013,133.510438312074,134.615612300558,135.749783768959,137.10133046068,138.025429030761,138.894118396652,139.879275781853,140.582033749244,141.283111088918,141.883236192263,142.269450408738
39.0600000000013,133.534317088898,134.65271681373,135.697835247901,137.039103409135,137.954884142123,138.790596491741,139.735063033121,140.428189509888,141.126309008486,141.642712655156,142.044871298845
39.0700000000013,133.52097425605,134.654692153801,135.60965029928,136.967468767203,137.873656095941,138.679464008303,139.590160190784,140.276289378401,140.965548075557,141.442314317931,141.846316640809
39.0800000000013,133.480657173961,134.603361235217,135.552322374764,136.899239686101,137.78879752386,138.571901787012,139.467040463502,140.145358787539,140.812252769151,141.292826382692,141.686897492876
39.0900000000013,133.419456982241,134.558557339227,135.525514462582,136.822591774449,137.692191423467,138.469274599841,139.345361639484,140.01538620579,140.662702738793,141.164980914664,141.555882511584
39.1000000000013,133.38442336332,134.533908825086,135.527387057824,136.769626953806,137.607364459008,138.388100025388,139.2335776656,139.8857798304,140.520884737487,141.013486558381,141.432235633086
39.1100000000013,133.368882717288,134.539225759452,135.543544125722,136.723970475605,137.536859551811,138.310721011668,139.12738694792,139.762483751771,140.388377026045,140.858842161029,141.307626972802
39.1200000000013,133.361553495904,134.552779084898,135.55368441657,136.681018111758,137.467292845254,138.231462010651,139.019645076439,139.638763025022,140.256305439386,140.700617078123,141.17331218282
39.1300000000013,133.344117404672,134.548034433218,135.546072256083,136.631068341855,137.397464915174,138.140553367008,138.90183435185,139.50824702138,140.122243204721,140.543944389421,141.030933304432
39.1400000000013,133.304812627033,134.517799104414,135.517308814136,136.569699382052,137.318561858762,138.040821385172,138.770294025586,139.369408429726,139.982177832766,140.397121981737,140.886101630076
39.1500000000013,133.281906103126,134.505855070064,135.494277115658,136.505890860716,137.236583297103,137.935165784404,138.627964141553,139.214463639592,139.829939385594,140.209451115173,140.717192901403
39.1600000000013,133.283502668724,134.522311739156,135.489649376142,136.450593200882,137.162085979498,137.81136280426,138.490124250381,139.064010247173,139.673590382859,139.993444665946,140.53193506257
39.1700000000013,133.266162211389,134.526207803465,135.486347265029,136.399458424596,137.093057490216,137.699650685719,138.360086535431,138.92164441959,139.532521980122,139.821789074738,140.370807820726
39.1800000000013,133.217787822207,134.51053490867,135.48029759566,136.344770923399,137.023265295617,137.592338952785,138.234646879876,138.783230136092,139.404643487951,139.707893868795,140.247430688401
39.1900000000013,133.137797776096,134.467594975439,135.453881779998,136.274310507902,136.918193804527,137.476993183029,138.104254389354,138.639271943277,139.28238950996,139.630122432952,140.15331490443
39.2000000000013,133.044610142205,134.384790267679,135.382187726739,136.18206137431,136.806410710321,137.346828699349,137.965105576881,138.487951994816,139.154358379924,139.538723899611,140.055388124589
39.2100000000013,132.925203574964,134.299425763826,135.291566613867,136.06074243213,136.660119710011,137.186172352108,137.806186384656,138.320521908865,138.992048536694,139.417477678858,139.916447211672
39.2200000000013,132.842596390399,134.220014848986,135.197655368363,135.943416880226,136.521717960887,137.034297257016,137.659796160201,138.166102143544,138.823875327072,139.262214806676,139.733527539629
39.2300000000013,132.814523982273,134.170729710056,135.105889596673,135.819026783906,136.396686648382,136.899145385822,137.529329650037,138.027236957642,138.662244050856,139.071302938209,139.514886054213
39.2400000000013,132.824900568043,134.14201651545,135.010981616975,135.703198441916,136.278248779176,136.778717553946,137.405707919754,137.895473481347,138.510958158972,138.847401439551,139.279196910962
39.2500000000013,132.847684452469,134.135408240426,134.916736784589,135.579115501345,136.151956887785,136.657821231651,137.272706120494,137.75322473764,138.364731340439,138.590300276844,139.039723437358
39.2600000000013,132.786276292033,134.068502420343,134.865837146935,135.488941197114,136.047929533002,136.543004375546,137.146417592154,137.626966432675,138.246871865283,138.505655803195,138.939449973906
39.2700000000014,132.660728305343,133.955157979084,134.820414274201,135.406934256316,135.95131495357,136.416845697545,137.009636269776,137.495465398042,138.140579190631,138.520742801696,138.926105092108
39.2800000000014,132.55305569952,133.858880614213,134.71245310531,135.297677087193,135.838261230451,136.280712229561,136.868021041008,137.358426543884,138.034705461683,138.487013525653,138.891357693519
39.2900000000014,132.492965412267,133.782600569181,134.615608235307,135.194651536785,135.736771957458,136.164409277953,136.745230031305,137.236996429431,137.940887558819,138.423640472912,138.836550742416
39.3000000000014,132.485931039922,133.69921966602,134.533373259985,135.112188386138,135.660376599048,136.082417084415,136.660808350612,137.153943824102,137.863767051734,138.352638749843,138.762052890259
39.3100000000014,132.50280188782,133.654258418691,134.467925376377,135.044157699898,135.602111759191,136.025233775976,136.602995832272,137.098652674012,137.804241278345,138.289478572199,138.684322546749
39.3200000000014,132.508393441512,133.606582490678,134.400477710289,134.96010368329,135.534296258856,135.973064665375,136.548027037939,137.04527714237,137.752001221314,138.226022260747,138.606329782365
39.3300000000014,132.461219604177,133.562318737592,134.333724027794,134.870357671502,135.461418114036,135.918568307217,136.491430573222,136.98551882995,137.698297687804,138.163802079243,138.52906992268
39.3400000000014,132.400153626752,133.504862576535,134.264306767393,134.783200184791,135.384434345514,135.854354941661,136.429040841374,136.921060433935,137.638239742015,138.105283919385,138.457733954643
39.3500000000014,132.329000324184,133.427789322644,134.187686899298,134.706146031616,135.309791229139,135.788271160015,136.365242592327,136.861023694755,137.575123627072,138.044380790256,138.400234907004
39.3600000000014,132.263184546302,133.340731313543,134.105442913974,134.639569833977,135.240719736834,135.726003591509,136.3043517092,136.807802673674,137.513870661358,137.971416676,138.34638909561
39.3700000000014,132.205955064787,133.287011192038,134.044169263512,134.56816802996,135.179579269882,135.677033551285,136.260352261574,136.769952146711,137.480691086421,137.950248088204,138.321770260139
