"Time [ms]","InducedVoltage(PhaseA) [V] - a='0mm' b='0.79'","InducedVoltage(PhaseA) [V] - a='5mm' b='0.79'","InducedVoltage(PhaseA) [V] - a='10mm' b='0.79'","InducedVoltage(PhaseA) [V] - a='15mm' b='0.79'","InducedVoltage(PhaseA) [V] - a='20mm' b='0.79'","InducedVoltage(PhaseA) [V] - a='25mm' b='0.79'","InducedVoltage(PhaseA) [V] - a='30mm' b='0.79'","InducedVoltage(PhaseA) [V] - a='35mm' b='0.79'","InducedVoltage(PhaseA) [V] - a='40mm' b='0.79'","InducedVoltage(PhaseA) [V] - a='45mm' b='0.79'","InducedVoltage(PhaseA) [V] - a='50mm' b='0.79'","InducedVoltage(PhaseA) [V] - a='55mm' b='0.79'","InducedVoltage(PhaseA) [V] - a='60mm' b='0.79'","InducedVoltage(PhaseA) [V] - a='65mm' b='0.79'","InducedVoltage(PhaseA) [V] - a='70mm' b='0.79'","InducedVoltage(PhaseA) [V] - a='60mm' b='0.7'"
32.5999999999993,,,,,,,,,,,,,,,,206.683213230916
32.6099999999993,,,,,,,,,,,,,,,,206.549405097375
32.6199999999993,,,,,,,,,,,,,,,,206.748468751237
32.6299999999993,,,,,,,,,,,,,,,,206.523226033934
32.6399999999993,,,,,,,,,,,,,,,,206.253823583529
32.6499999999993,,,,,,,,,,,,,,,,205.838502138679
32.6599999999993,,,,,,,,,,,,,,,,205.142491274419
32.6699999999993,,,,,,,,,,,,,,,,204.637447759282
32.6799999999993,,,,,,,,,,,,,,,,205.013037752508
32.6899999999993,,,,,,,,,,,,,,,,206.970856184587
32.6999999999993,,,,,,,,,,,,,,,,206.75375227724
32.7099999999993,,,,,,,,,,,,,,,,206.580667872579
32.7199999999993,,,,,,,,,,,,,,,,206.213533715317
32.7299999999993,,,,,,,,,,,,,,,,205.918277634601
32.7399999999993,,,,,,,,,,,,,,,,206.3268633482
32.7499999999993,,,,,,,,,,,,,,,,205.743508086223
32.7599999999994,,,,,,,,,,,,,,,,205.166924843707
32.7699999999994,,,,,,,,,,,,,,,,204.797136086363
32.7799999999994,,,,,,,,,,,,,,,,204.540867375518
32.7899999999994,,,,,,,,,,,,,,,,204.512925327735
32.7999999999994,,,,,,,,,,,,,,,,204.298464532943
32.8099999999994,,,,,,,,,,,,,,,,203.645935647318
32.8199999999994,,,,,,,,,,,,,,,,203.022370055332
32.8299999999994,,,,,,,,,,,,,,,,202.358009487245
32.8399999999994,,,,,,,,,,,,,,,,202.320587871556
32.8499999999994,,,,,,,,,,,,,,,,202.383453353948
32.8599999999994,,,,,,,,,,,,,,,,202.192888510881
32.8699999999994,,,,,,,,,,,,,,,,201.553748984963
32.8799999999994,,,,,,,,,,,,,,,,200.616343524788
32.8899999999994,,,,,,,,,,,,,,,,199.583765925598
32.8999999999994,,,,,,,,,,,,,,,,199.730372901331
32.9099999999994,,,,,,,,,,,,,,,,200.619412234816
32.9199999999994,,,,,,,,,,,,,,,,200.407432202665
32.9299999999994,,,,,,,,,,,,,,,,199.775393411558
32.9399999999994,,,,,,,,,,,,,,,,198.863605267956
32.9499999999994,,,,,,,,,,,,,,,,198.0293068681
32.9599999999994,,,,,,,,,,,,,,,,197.911183714791
32.9699999999994,,,,,,,,,,,,,,,,197.597888069437
32.9799999999994,,,,,,,,,,,,,,,,197.231501257145
32.9899999999994,,,,,,,,,,,,,,,,196.902441670301
32.9999999999994,,,,,,,,,,,,,,,,196.566048065204
33.0099999999994,,,,,,,,,,,,,,,,197.082693334431
33.0199999999994,,,,,,,,,,,,,,,,195.83436160952
33.0299999999994,,,,,,,,,,,,,,,,195.173568297941
33.0399999999994,,,,,,,,,,,,,,,,194.64439859201
33.0499999999994,,,,,,,,,,,,,,,,194.690584293904
33.0599999999994,,,,,,,,,,,,,,,,195.365839199671
33.0699999999994,,,,,,,,,,,,,,,,196.303149381914
33.0799999999995,,,,,,,,,,,,,,,,195.78757573064
33.0899999999995,,,,,,,,,,,,,,,,194.693159758678
33.0999999999995,,,,,,,,,,,,,,,,193.4215580361
33.1099999999995,,,,,,,,,,,,,,,,192.312907544254
33.1199999999995,,,,,,,,,,,,,,,,191.689403928524
33.1299999999995,,,,,,,,,,,,,,,,191.709589268274
33.1399999999995,,,,,,,,,,,,,,,,190.952862443808
33.1499999999995,,,,,,,,,,,,,,,,190.04950217297
33.1599999999995,,,,,,,,,,,,,,,,188.310265644767
33.1699999999995,,,,,,,,,,,,,,,,187.166944292125
33.1799999999995,,,,,,,,,,,,,,,,187.744838259518
33.1899999999995,,,,,,,,,,,,,,,,187.623967557213
33.1999999999995,,,,,,,,,,,,,,,,187.39329246448
33.2099999999995,,,,,,,,,,,,,,,,187.070779752477
33.2199999999995,,,,,,,,,,,,,,,,186.650346292661
33.2299999999995,,,,,,,,,,,,,,,,185.094617571693
33.2399999999995,,,,,,,,,,,,,,,,184.023196252384
33.2499999999995,,,,,,,,,,,,,,,,183.478381408028
33.2599999999995,,,,,,,,,,,,,,,,183.008997381487
33.2699999999995,,,,,,,,,,,,,,,,182.790314177761
33.2799999999995,,,,,,,,,,,,,,,,182.691687277342
33.2899999999995,,,,,,,,,,,,,,,,181.591972559364
33.2999999999995,,,,,,,,,,,,,,,,181.204073908475
33.3099999999995,,,,,,,,,,,,,,,,180.672498674148
33.3199999999995,,,,,,,,,,,,,,,,179.717027882112
33.3299999999995,,,,,,,,,,,,,,,,178.851702800761
33.3399999999995,,,,,,,,,,,,,,,,177.483619116681
33.3499999999995,,,,,,,,,,,,,,,,177.013004031251
33.3599999999995,,,,,,,,,,,,,,,,176.702853492361
33.3699999999995,,,,,,,,,,,,,,,,176.146972652966
33.3799999999995,,,,,,,,,,,,,,,,175.394921699459
33.3899999999995,,,,,,,,,,,,,,,,174.59055657916
33.3999999999995,,,,,,,,,,,,,,,,173.74276328547
33.4099999999996,,,,,,,,,,,,,,,,172.958605981788
33.4199999999996,,,,,,,,,,,,,,,,172.253031987232
33.4299999999996,,,,,,,,,,,,,,,,171.674716670847
33.4399999999996,,,,,,,,,,,,,,,,171.139772779533
33.4499999999996,,,,,,,,,,,,,,,,169.841993840703
33.4599999999996,,,,,,,,,,,,,,,,168.788006666204
33.4699999999996,,,,,,,,,,,,,,,,167.902003487191
33.4799999999996,,,,,,,,,,,,,,,,167.0922816809
33.4899999999996,,,,,,,,,,,,,,,,166.642454027188
33.4999999999996,,,,,,,,,,,,,,,,166.689660815209
33.5099999999996,,,,,,,,,,,,,,,,166.633298052798
33.5199999999996,,,,,,,,,,,,,,,,165.890300531696
33.5299999999996,,,,,,,,,,,,,,,,164.775210084755
33.5399999999996,,,,,,,,,,,,,,,,163.719054011527
33.5499999999996,,,,,,,,,,,,,,,,162.691282590405
33.5599999999996,,,,,,,,,,,,,,,,160.98273722347
33.5699999999996,,,,,,,,,,,,,,,,160.452384969328
33.5799999999996,,,,,,,,,,,,,,,,159.978094082541
33.5899999999996,,,,,,,,,,,,,,,,159.159891529861
33.5999999999996,,,,,,,,,,,,,,,,158.034722035832
33.6099999999996,,,,,,,,,,,,,,,,157.151189013066
33.6199999999996,,,,,,,,,,,,,,,,156.960785719643
33.6299999999996,,,,,,,,,,,,,,,,156.122520652968
33.6399999999996,,,,,,,,,,,,,,,,155.241549051749
33.6499999999996,,,,,,,,,,,,,,,,154.315303486133
33.6599999999996,,,,,,,,,,,,,,,,153.591736874012
33.6699999999996,,,,,,,,,,,,,,,,152.750469580618
33.6799999999996,,,,,,,,,,,,,,,,151.899573088471
33.6899999999996,,,,,,,,,,,,,,,,150.95515055602
33.6999999999996,,,,,,,,,,,,,,,,149.873538323245
33.7099999999996,,,,,,,,,,,,,,,,148.876949880633
33.7199999999996,,,,,,,,,,,,,,,,148.241448839134
33.7299999999996,,,,,,,,,,,,,,,,147.644053348123
33.7399999999997,,,,,,,,,,,,,,,,146.897444234656
33.7499999999997,,,,,,,,,,,,,,,,146.187475148468
33.7599999999997,,,,,,,,,,,,,,,,145.605336194271
33.7699999999997,,,,,,,,,,,,,,,,144.990807480286
33.7799999999997,,,,,,,,,,,,,,,,141.937177740056
33.7899999999997,,,,,,,,,,,,,,,,141.370481154279
33.7999999999997,,,,,,,,,,,,,,,,141.01049377615
33.8099999999997,,,,,,,,,,,,,,,,140.591055391107
33.8199999999997,,,,,,,,,,,,,,,,139.809869849988
33.8299999999997,,,,,,,,,,,,,,,,138.746464254255
33.8399999999997,,,,,,,,,,,,,,,,137.712250963615
33.8499999999997,,,,,,,,,,,,,,,,136.302091468007
33.8599999999997,,,,,,,,,,,,,,,,135.080414852992
33.8699999999997,,,,,,,,,,,,,,,,134.012243914333
33.8799999999997,,,,,,,,,,,,,,,,133.232428609165
33.8899999999997,,,,,,,,,,,,,,,,132.518539026094
33.8999999999997,,,,,,,,,,,,,,,,131.625201168856
33.9099999999997,,,,,,,,,,,,,,,,130.478108385579
33.9199999999997,,,,,,,,,,,,,,,,129.149444122728
33.9299999999997,,,,,,,,,,,,,,,,128.01480202444
33.9399999999997,,,,,,,,,,,,,,,,127.291649715999
33.9499999999997,,,,,,,,,,,,,,,,126.806114463979
33.9599999999997,,,,,,,,,,,,,,,,125.956828153723
33.9699999999997,,,,,,,,,,,,,,,,124.986192683713
33.9799999999997,,,,,,,,,,,,,,,,124.239006195676
33.9899999999997,,,,,,,,,,,,,,,,123.487424481167
33.9999999999997,,,,,,,,,,,,,,,,119.671618651962
34.0099999999997,,,,,,,,,,,,,,,,119.24086862341
34.0199999999997,,,,,,,,,,,,,,,,118.941643243803
34.0299999999997,,,,,,,,,,,,,,,,118.275441211424
34.0399999999997,,,,,,,,,,,,,,,,117.129639241387
34.0499999999997,,,,,,,,,,,,,,,,116.064339443905
34.0599999999998,,,,,,,,,,,,,,,,115.21677015226
34.0699999999998,,,,,,,,,,,,,,,,113.628325854359
34.0799999999998,,,,,,,,,,,,,,,,112.176725734114
34.0899999999998,,,,,,,,,,,,,,,,111.058416680093
34.0999999999998,,,,,,,,,,,,,,,,110.144988866623
34.1099999999998,,,,,,,,,,,,,,,,109.723071857276
34.1199999999998,,,,,,,,,,,,,,,,108.810290466743
34.1299999999998,,,,,,,,,,,,,,,,107.584429320018
34.1399999999998,,,,,,,,,,,,,,,,105.878753690647
34.1499999999998,,,,,,,,,,,,,,,,104.462942932881
34.1599999999998,,,,,,,,,,,,,,,,103.132165527492
34.1699999999998,,,,,,,,,,,,,,,,101.902149553224
34.1799999999998,,,,,,,,,,,,,,,,100.571831927643
34.1899999999998,,,,,,,,,,,,,,,,99.9122327297652
34.1999999999998,,,,,,,,,,,,,,,,99.3429226610776
34.2099999999998,,,,,,,,,,,,,,,,98.8290282343263
34.2199999999998,,,,,,,,,,,,,,,,95.3212627945232
34.2299999999998,,,,,,,,,,,,,,,,94.9391084595519
34.2399999999998,,,,,,,,,,,,,,,,94.6147569531763
34.2499999999998,,,,,,,,,,,,,,,,93.9924139505888
34.2599999999998,,,,,,,,,,,,,,,,92.9627624703
34.2699999999998,,,,,,,,,,,,,,,,91.8887213149533
34.2799999999998,,,,,,,,,,,,,,,,90.4925629043929
34.2899999999998,,,,,,,,,,,,,,,,88.7141401942459
34.2999999999998,,,,,,,,,,,,,,,,87.1499350281746
34.3099999999998,,,,,,,,,,,,,,,,85.7897135022323
34.3199999999998,,,,,,,,,,,,,,,,84.8419194237837
34.3299999999998,,,,,,,,,,,,,,,,85.0292501888728
34.3399999999998,,,,,,,,,,,,,,,,83.9972665384769
34.3499999999998,,,,,,,,,,,,,,,,82.6595885249914
34.3599999999998,,,,,,,,,,,,,,,,81.1163010199789
34.3699999999998,,,,,,,,,,,,,,,,79.5587438361944
34.3799999999998,,,,,,,,,,,,,,,,78.5596901455188
34.3899999999999,,,,,,,,,,,,,,,,77.5275630054029
34.3999999999999,,,,,,,,,,,,,,,,76.4168885184158
34.4099999999999,,,,,,,,,,,,,,,,75.4857230079564
34.4199999999999,,,,,,,,,,,,,,,,74.6479835758262
34.4299999999999,,,,,,,,,,,,,,,,73.7842657993149
34.4399999999999,,,,,,,,,,,,,,,,71.4059544897116
34.4499999999999,,,,,,,,,,,,,,,,71.0241305519998
34.4599999999999,,,,,,,,,,,,,,,,70.4657937388109
34.4699999999999,,,,,,,,,,,,,,,,69.4945113441536
34.4799999999999,,,,,,,,,,,,,,,,68.1763307009697
34.4899999999999,,,,,,,,,,,,,,,,67.1881542653907
34.4999999999999,,,,,,,,,,,,,,,,65.9136565066221
34.5099999999999,,,,,,,,,,,,,,,,64.0524575215018
34.5199999999999,,,,,,,,,,,,,,,,62.2960050579657
34.5299999999999,,,,,,,,,,,,,,,,60.8865988392993
34.5399999999999,,,,,,,,,,,,,,,,59.8624977610318
34.5499999999999,,,,,,,,,,,,,,,,60.5128628661744
34.5599999999999,,,,,,,,,,,,,,,,59.2383847889344
34.5699999999999,,,,,,,,,,,,,,,,57.6585896327919
34.5799999999999,,,,,,,,,,,,,,,,55.8917875415565
34.5899999999999,,,,,,,,,,,,,,,,54.1943645664511
34.5999999999999,,,,,,,,,,,,,,,,53.476154193316
34.6099999999999,,,,,,,,,,,,,,,,52.4668433394104
34.6199999999999,,,,,,,,,,,,,,,,50.9710988387146
34.6299999999999,,,,,,,,,,,,,,,,49.6716768104255
34.6399999999999,,,,,,,,,,,,,,,,48.2926192724664
34.6499999999999,,,,,,,,,,,,,,,,47.3412517493388
34.6599999999999,,,,,,,,,,,,,,,,46.9987229894053
34.6699999999999,,,,,,,,,,,,,,,,46.0741958064337
34.6799999999999,,,,,,,,,,,,,,,,44.9921097026851
34.6899999999999,,,,,,,,,,,,,,,,43.465087481015
34.6999999999999,,,,,,,,,,,,,,,,41.6892606231956
34.7099999999999,,,,,,,,,,,,,,,,40.8106437342792
34.72,,,,,,,,,,,,,,,,39.5278125611576
34.73,,,,,,,,,,,,,,,,37.4527356592214
34.74,,,,,,,,,,,,,,,,35.6084649461685
34.75,,,,,,,,,,,,,,,,34.0977019077704
34.76,,,,,,,,,,,,,,,,33.1267103964472
34.77,,,,,,,,,,,,,,,,33.8800259691852
34.78,,,,,,,,,,,,,,,,32.5664631821987
34.79,,,,,,,,,,,,,,,,30.8911518559274
34.8,,,,,,,,,,,,,,,,28.8623166116109
34.81,,,,,,,,,,,,,,,,26.7117354153967
34.82,,,,,,,,,,,,,,,,25.3913540454898
34.83,,,,,,,,,,,,,,,,24.0303191882674
34.84,,,,,,,,,,,,,,,,22.456811360827
34.85,,,,,,,,,,,,,,,,21.2692208155729
34.86,,,,,,,,,,,,,,,,20.2875291934967
34.87,,,,,,,,,,,,,,,,19.4588383836347
34.88,,,,,,,,,,,,,,,,18.8894417743113
34.89,,,,,,,,,,,,,,,,17.7427751508974
34.9,,,,,,,,,,,,,,,,15.6825795585014
34.91,,,,,,,,,,,,,,,,14.3831494394231
34.92,,,,,,,,,,,,,,,,12.6687237404777
34.93,,,,,,,,,,,,,,,,11.6556267504286
34.94,,,,,,,,,,,,,,,,9.90436018966645
34.95,,,,,,,,,,,,,,,,7.64380121958119
34.96,,,,,,,,,,,,,,,,5.63970092821164
34.97,,,,,,,,,,,,,,,,4.00449575304052
34.98,,,,,,,,,,,,,,,,3.12360079283147
34.99,,,,,,,,,,,,,,,,3.73247181258973
35,,,,,,,,,,,,,,,,2.23787267432107
35.01,,,,,,,,,,,,,,,,-0.108266805237678
35.02,,,,,,,,,,,,,,,,-2.09113212759626
35.03,,,,,,,,,,,,,,,,-4.30765311986714
35.0400000000001,,,,,,,,,,,,,,,,-5.53646126217333
35.0500000000001,,,,,,,,,,,,,,,,-7.17707990735561
35.0600000000001,,,,,,,,,,,,,,,,-9.36116080158533
35.0700000000001,,,,,,,,,,,,,,,,-10.5814141606819
35.0800000000001,,,,,,,,,,,,,,,,-11.6881006032687
35.0900000000001,,,,,,,,,,,,,,,,-12.4411176165295
35.1000000000001,,,,,,,,,,,,,,,,-12.6083088883955
35.1100000000001,,,,,,,,,,,,,,,,-13.7297329653507
35.1200000000001,,,,,,,,,,,,,,,,-14.7775929660643
35.1300000000001,,,,,,,,,,,,,,,,-16.2439900357525
35.1400000000001,,,,,,,,,,,,,,,,-17.9621306031941
35.1500000000001,,,,,,,,,,,,,,,,-19.0505836084487
35.1600000000001,,,,,,,,,,,,,,,,-20.9974339334396
35.1700000000001,,,,,,,,,,,,,,,,-23.2449680940272
35.1800000000001,,,,,,,,,,,,,,,,-25.2410674450365
35.1900000000001,,,,,,,,,,,,,,,,-26.693189224325
35.2000000000001,,,,,,,,,,,,,,,,-27.3338739778306
35.2100000000001,,,,,,,,,,,,,,,,-26.6752386562485
35.2200000000001,,,,,,,,,,,,,,,,-28.0855405103586
35.2300000000001,,,,,,,,,,,,,,,,-29.693938689479
35.2400000000001,,,,,,,,,,,,,,,,-32.1651420858604
35.2500000000001,,,,,,,,,,,,,,,,-34.2505223734357
35.2600000000001,,,,,,,,,,,,,,,,-35.3636770746346
35.2700000000001,,,,,,,,,,,,,,,,-36.91016277661
35.2800000000001,,,,,,,,,,,,,,,,-38.3740969072455
35.2900000000001,,,,,,,,,,,,,,,,-39.4630838159826
35.3000000000001,,,,,,,,,,,,,,,,-40.2929927969475
35.3100000000001,,,,,,,,,,,,,,,,-41.2933269731075
35.3200000000001,,,,,,,,,,,,,,,,-41.9865074671566
35.3300000000001,,,,,,,,,,,,,,,,-42.8949010299995
35.3400000000001,,,,,,,,,,,,,,,,-43.948447365616
35.3500000000001,,,,,,,,,,,,,,,,-45.5855244958669
35.3600000000001,,,,,,,,,,,,,,,,-47.3730921346283
35.3700000000002,,,,,,,,,,,,,,,,-48.3447016639549
35.3800000000002,,,,,,,,,,,,,,,,-50.0912019007149
35.3900000000002,,,,,,,,,,,,,,,,-52.1222279611821
35.4000000000002,,,,,,,,,,,,,,,,-53.9730629238844
35.4100000000002,,,,,,,,,,,,,,,,-55.4849588643491
35.4200000000002,,,,,,,,,,,,,,,,-55.7343474874627
35.4300000000002,,,,,,,,,,,,,,,,-54.9555993167361
35.4400000000002,,,,,,,,,,,,,,,,-56.2604227217045
35.4500000000002,,,,,,,,,,,,,,,,-57.8814344843803
35.4600000000002,,,,,,,,,,,,,,,,-59.7874584820746
35.4700000000002,,,,,,,,,,,,,,,,-61.8223210001545
35.4800000000002,,,,,,,,,,,,,,,,-62.9309197104966
35.4900000000002,,,,,,,,,,,,,,,,-64.5928602433454
35.5000000000002,,,,,,,,,,,,,,,,-65.9488811109221
35.5100000000002,,,,,,,,,,,,,,,,-66.8653063559121
35.5200000000002,,,,,,,,,,,,,,,,-67.4665010236664
35.5300000000002,,,,,,,,,,,,,,,,-68.1078738781427
35.5400000000002,,,,,,,,,,,,,,,,-69.3625117442753
35.5500000000002,,,,,,,,,,,,,,,,-70.1395406287719
35.5600000000002,,,,,,,,,,,,,,,,-71.0180657792436
35.5700000000002,,,,,,,,,,,,,,,,-72.1047548616516
35.5800000000002,,,,,,,,,,,,,,,,-73.4127090542935
35.5900000000002,,,,,,,,,,,,,,,,-74.1942081391056
35.6000000000002,,,,,,,,,,,,,,,,-75.7165418405981
35.6100000000002,,,,,,,,,,,,,,,,-77.428817150077
35.6200000000002,,,,,,,,,,,,,,,,-79.0072523005669
35.6300000000002,,,,,,,,,,,,,,,,-80.3001063771791
35.6400000000002,,,,,,,,,,,,,,,,-80.6737328541085
35.6500000000002,,,,,,,,,,,,,,,,-80.6314372956085
35.6600000000002,,,,,,,,,,,,,,,,-81.7473605078667
35.6700000000002,,,,,,,,,,,,,,,,-83.0811396637321
35.6800000000002,,,,,,,,,,,,,,,,-84.7874968134044
35.6900000000002,,,,,,,,,,,,,,,,-86.6235523862113
35.7000000000003,,,,,,,,,,,,,,,,-87.6503017927188
35.7100000000003,,,,,,,,,,,,,,,,-88.9148721935074
35.7200000000003,,,,,,,,,,,,,,,,-89.850522695295
35.7300000000003,,,,,,,,,,,,,,,,-90.4067556870724
35.7400000000003,,,,,,,,,,,,,,,,-90.7175559051176
35.7500000000003,,,,,,,,,,,,,,,,-92.1423477854899
35.7600000000003,,,,,,,,,,,,,,,,-94.1456225574344
35.7700000000003,,,,,,,,,,,,,,,,-94.7349091640737
35.7800000000003,,,,,,,,,,,,,,,,-95.4325750334106
35.7900000000003,,,,,,,,,,,,,,,,-96.6524452227557
35.8000000000003,,,,,,,,,,,,,,,,-97.8715765029281
35.8100000000003,,,,,,,,,,,,,,,,-98.8893296577864
35.8200000000003,,,,,,,,,,,,,,,,-100.282887256559
35.8300000000003,,,,,,,,,,,,,,,,-101.769160129411
35.8400000000003,,,,,,,,,,,,,,,,-103.417540247658
35.8500000000003,,,,,,,,,,,,,,,,-104.699676737857
35.8600000000003,,,,,,,,,,,,,,,,-105.382985357466
35.8700000000003,,,,,,,,,,,,,,,,-105.901699762678
35.8800000000003,,,,,,,,,,,,,,,,-106.90251641966
35.8900000000003,,,,,,,,,,,,,,,,-108.140051481215
35.9000000000003,,,,,,,,,,,,,,,,-109.637294990272
35.9100000000003,,,,,,,,,,,,,,,,-111.287882264804
35.9200000000003,,,,,,,,,,,,,,,,-112.546068908009
35.9300000000003,,,,,,,,,,,,,,,,-113.724613227084
35.9400000000003,,,,,,,,,,,,,,,,-114.569536595938
35.9500000000003,,,,,,,,,,,,,,,,-115.163216840469
35.9600000000003,,,,,,,,,,,,,,,,-115.678995506502
35.9700000000003,,,,,,,,,,,,,,,,-117.235124559217
35.9800000000003,,,,,,,,,,,,,,,,-119.095123813345
35.9900000000003,,,,,,,,,,,,,,,,-119.749887837345
36.0000000000003,,,,,,,,,,,,,,,,-120.343549890822
36.0100000000003,,,,,,,,,,,,,,,,-121.046004812253
36.0200000000004,,,,,,,,,,,,,,,,-121.874880126016
36.0300000000004,,,,,,,,,,,,,,,,-123.327431622128
36.0400000000004,,,,,,,,,,,,,,,,-124.529814749197
36.0500000000004,,,,,,,,,,,,,,,,-125.766298721508
36.0600000000004,,,,,,,,,,,,,,,,-126.928016917421
36.0700000000004,,,,,,,,,,,,,,,,-127.926406863971
36.0800000000004,,,,,,,,,,,,,,,,-128.713147381926
36.0900000000004,,,,,,,,,,,,,,,,-129.492107034324
36.1000000000004,,,,,,,,,,,,,,,,-130.392671614965
36.1100000000004,,,,,,,,,,,,,,,,-131.422034053513
36.1200000000004,,,,,,,,,,,,,,,,-132.596506573324
36.1300000000004,,,,,,,,,,,,,,,,-133.816408094409
36.1400000000004,,,,,,,,,,,,,,,,-134.781268881948
36.1500000000004,,,,,,,,,,,,,,,,-135.747212189863
36.1600000000004,,,,,,,,,,,,,,,,-136.582144148364
36.1700000000004,,,,,,,,,,,,,,,,-137.102174145923
36.1800000000004,,,,,,,,,,,,,,,,-137.526668632099
36.1900000000004,,,,,,,,,,,,,,,,-139.276047455833
36.2000000000004,,,,,,,,,,,,,,,,-141.053032972335
36.2100000000004,,,,,,,,,,,,,,,,-141.713089828496
36.2200000000004,,,,,,,,,,,,,,,,-142.335833311913
36.2300000000004,,,,,,,,,,,,,,,,-142.973061704424
36.2400000000004,,,,,,,,,,,,,,,,-143.701102881402
36.2500000000004,,,,,,,,,,,,,,,,-144.577270421978
36.2600000000004,,,,,,,,,,,,,,,,-145.228707565703
36.2700000000004,,,,,,,,,,,,,,,,-146.088780635675
36.2800000000004,,,,,,,,,,,,,,,,-147.054847973185
36.2900000000004,,,,,,,,,,,,,,,,-147.949273920614
36.3000000000004,,,,,,,,,,,,,,,,-148.985625967396
36.3100000000004,,,,,,,,,,,,,,,,-149.783204441947
36.3200000000004,,,,,,,,,,,,,,,,-150.410493891759
36.3300000000004,,,,,,,,,,,,,,,,-151.14531256564
36.3400000000004,,,,,,,,,,,,,,,,-152.026432817665
36.3500000000005,,,,,,,,,,,,,,,,-153.136927473635
36.3600000000005,,,,,,,,,,,,,,,,-154.368981434821
36.3700000000005,,,,,,,,,,,,,,,,-155.188641247728
36.3800000000005,,,,,,,,,,,,,,,,-156.440841976996
36.3900000000005,,,,,,,,,,,,,,,,-156.483742493466
36.4000000000005,,,,,,,,,,,,,,,,-156.520602573279
36.4100000000005,,,,,,,,,,,,,,,,-158.561641470648
36.4200000000005,,,,,,,,,,,,,,,,-160.316687240519
36.4300000000005,,,,,,,,,,,,,,,,-160.959982387499
36.4400000000005,,,,,,,,,,,,,,,,-161.441250531533
36.4500000000005,,,,,,,,,,,,,,,,-161.81098870339
36.4600000000005,,,,,,,,,,,,,,,,-162.273557845177
36.4700000000005,,,,,,,,,,,,,,,,-163.286327273243
36.4800000000005,,,,,,,,,,,,,,,,-163.760324545961
36.4900000000005,,,,,,,,,,,,,,,,-164.398875983146
36.5000000000005,,,,,,,,,,,,,,,,-165.181812327261
36.5100000000005,,,,,,,,,,,,,,,,-165.994805817618
36.5200000000005,,,,,,,,,,,,,,,,-167.051701351748
36.5300000000005,,,,,,,,,,,,,,,,-167.670030878056
36.5400000000005,,,,,,,,,,,,,,,,-168.145529013081
36.5500000000005,,,,,,,,,,,,,,,,-168.766399921658
36.5600000000005,,,,,,,,,,,,,,,,-169.691620739604
36.5700000000005,,,,,,,,,,,,,,,,-170.915296423566
36.5800000000005,,,,,,,,,,,,,,,,-172.132478045747
36.5900000000005,,,,,,,,,,,,,,,,-172.701851295387
36.6000000000005,,,,,,,,,,,,,,,,-172.849578859224
36.6100000000005,,,,,,,,,,,,,,,,-172.635175252731
36.6200000000005,,,,,,,,,,,,,,,,-172.25091365069
36.6300000000005,,,,,,,,,,,,,,,,-176.383783585218
36.6400000000005,,,,,,,,,,,,,,,,-178.919891158563
36.6500000000005,,,,,,,,,,,,,,,,-179.162697124155
36.6600000000005,,,,,,,,,,,,,,,,-179.268192791757
36.6700000000005,,,,,,,,,,,,,,,,-179.131264494656
36.6800000000006,,,,,,,,,,,,,,,,-179.112198650774
36.6900000000006,,,,,,,,,,,,,,,,-179.751444005691
36.7000000000006,,,,,,,,,,,,,,,,-180.05946754184
36.7100000000006,,,,,,,,,,,,,,,,-180.723510829739
36.7200000000006,,,,,,,,,,,,,,,,-181.538630526046
36.7300000000006,,,,,,,,,,,,,,,,-182.2398857422
36.7400000000006,,,,,,,,,,,,,,,,-183.451137656956
36.7500000000006,,,,,,,,,,,,,,,,-183.940049555067
36.7600000000006,,,,,,,,,,,,,,,,-184.179193256542
36.7700000000006,,,,,,,,,,,,,,,,-184.54447954428
36.7800000000006,,,,,,,,,,,,,,,,-185.217514536515
36.7900000000006,,,,,,,,,,,,,,,,-186.449359320862
36.8000000000006,,,,,,,,,,,,,,,,-187.601684064506
36.8100000000006,,,,,,,,,,,,,,,,-187.757817559778
36.8200000000006,,,,,,,,,,,,,,,,-187.533427644729
36.8300000000006,,,,,,,,,,,,,,,,-187.040126623667
36.8400000000006,,,,,,,,,,,,,,,,-186.451890480283
36.8500000000006,,,,,,,,,,,,,,,,-191.203585059774
36.8600000000006,,,,,,,,,,,,,,,,-192.731944096053
36.8700000000006,,,,,,,,,,,,,,,,-192.341749964423
36.8800000000006,,,,,,,,,,,,,,,,-191.684157042565
36.8900000000006,,,,,,,,,,,,,,,,-191.367728962735
36.9000000000006,,,,,,,,,,,,,,,,-191.626492400357
36.9100000000006,,,,,,,,,,,,,,,,-192.658496220253
36.9200000000006,,,,,,,,,,,,,,,,-192.871845149208
36.9300000000006,,,,,,,,,,,,,,,,-193.241366468311
36.9400000000006,,,,,,,,,,,,,,,,-193.681667363875
36.9500000000006,,,,,,,,,,,,,,,,-194.05230083927
36.9600000000006,,,,,,,,,,,,,,,,-194.867754028523
36.9700000000006,,,,,,,,,,,,,,,,-195.041246922724
36.9800000000006,,,,,,,,,,,,,,,,-195.077435669881
36.9900000000006,,,,,,,,,,,,,,,,-195.334381174285
37.0000000000007,,,,,,,,,,,,,,,,-196.931677662306
37.0100000000007,,,,,,,,,,,,,,,,-198.511799564341
