"Time [ms]","Moving1.Torque [NewtonMeter] - a='0mm' b='0.79'","Moving1.Torque [NewtonMeter] - a='5mm' b='0.79'","Moving1.Torque [NewtonMeter] - a='10mm' b='0.79'","Moving1.Torque [NewtonMeter] - a='15mm' b='0.79'","Moving1.Torque [NewtonMeter] - a='20mm' b='0.79'","Moving1.Torque [NewtonMeter] - a='25mm' b='0.79'","Moving1.Torque [NewtonMeter] - a='30mm' b='0.79'","Moving1.Torque [NewtonMeter] - a='35mm' b='0.79'","Moving1.Torque [NewtonMeter] - a='40mm' b='0.79'","Moving1.Torque [NewtonMeter] - a='45mm' b='0.79'","Moving1.Torque [NewtonMeter] - a='50mm' b='0.79'","Moving1.Torque [NewtonMeter] - a='55mm' b='0.79'","Moving1.Torque [NewtonMeter] - a='60mm' b='0.79'","Moving1.Torque [NewtonMeter] - a='65mm' b='0.79'","Moving1.Torque [NewtonMeter] - a='70mm' b='0.79'","Moving1.Torque [NewtonMeter] - a='60mm' b='0.7'"
3.1,-1.34846521210398,-1.2408061748293,-1.2344626160758,-1.69326435700352,-2.02391310613069,-2.05649943054615,-2.18734244307775,-2.26259228780859,-2.15342654101173,-2.38284220824315,1.15873248229992,1.43245630026779,1.55124367118475,-1.0158580677775,-0.120946936380928,0.477613450735333
3.11000000000001,,,,,,,,,,,,,,,,0.476624841698529
3.12000000000001,,,,,,,,,,,,,,,,0.476616158049343
3.13000000000001,,,,,,,,,,,,,,,,0.492828839330043
3.14000000000001,,,,,,,,,,,,,,,,0.525147647404702
3.15000000000001,,,,,,,,,,,,,,,,0.541018019599592
3.16000000000001,,,,,,,,,,,,,,,,0.539640042309693
3.17000000000001,,,,,,,,,,,,,,,,0.524453343856564
3.18000000000001,,,,,,,,,,,,,,,,0.497494675633963
3.19000000000001,,,,,,,,,,,,,,,,0.46823854407745
3.2,-0.077239600670608,-0.093721270225973,-0.209477346617022,-0.805114657255322,-1.1891988741141,-1.36693926597585,-1.55371865549421,-1.68528905253205,-1.5994019859121,-2.00000832704776,0.720484236288821,0.876529408357892,0.926608351490576,-1.01010790793262,-0.0175024048355385,0.430109987530193
3.21000000000001,,,,,,,,,,,,,,,,0.391934620772703
3.22000000000001,,,,,,,,,,,,,,,,0.357379692054338
3.23000000000001,,,,,,,,,,,,,,,,0.309000517663008
3.24000000000001,,,,,,,,,,,,,,,,0.252374713360572
3.25000000000001,,,,,,,,,,,,,,,,0.199823566089309
3.26000000000001,,,,,,,,,,,,,,,,0.151781648932104
3.27000000000001,,,,,,,,,,,,,,,,0.0943354297813162
3.28000000000001,,,,,,,,,,,,,,,,0.00926655684545178
3.29000000000001,,,,,,,,,,,,,,,,-0.107996218544613
3.3,-0.239128376662417,-0.0451274406832332,-0.0694633683251528,-0.702260297613002,-0.414061337874287,-0.446885944732857,-0.543973123687319,-0.55474410114392,-0.78302571131364,-0.773590231813768,-0.122707109482296,-0.0702169464334314,-0.156467142442727,-0.530891646080936,0.0232750424740677,-0.0803437845787152
3.31000000000001,,,,,,,,,,,,,,,,-0.0667533946106908
3.32000000000001,,,,,,,,,,,,,,,,-0.0655857811706911
3.33000000000001,,,,,,,,,,,,,,,,-0.087792103928137
3.34000000000001,,,,,,,,,,,,,,,,-0.132326579676942
3.35000000000001,,,,,,,,,,,,,,,,-0.203678142360689
3.36000000000001,,,,,,,,,,,,,,,,-0.301661780893574
3.37000000000001,,,,,,,,,,,,,,,,-0.395393334886469
3.38000000000001,,,,,,,,,,,,,,,,-0.463073990722437
3.39000000000001,,,,,,,,,,,,,,,,-0.493643127627946
3.4,-1.98861023144542,-1.41747049905188,-1.30018902973233,-0.706129987380721,-0.322029034803766,-0.153490959822029,0.0802865825095988,0.403057238471211,0.347755258160937,0.671336149497453,-0.830306470726402,-1.07666649203773,-1.29350908947418,0.0032078223580073,-0.160625250075345,-0.506135667715207
3.41000000000001,,,,,,,,,,,,,,,,-0.565060599169728
3.42000000000001,,,,,,,,,,,,,,,,-0.601264249077135
3.43000000000001,,,,,,,,,,,,,,,,-0.621507924766236
3.44000000000001,,,,,,,,,,,,,,,,-0.639343601649257
3.45000000000001,,,,,,,,,,,,,,,,-0.666868818868213
3.46000000000001,,,,,,,,,,,,,,,,-0.705097723200482
3.47000000000001,,,,,,,,,,,,,,,,-0.747608143556575
3.48000000000001,,,,,,,,,,,,,,,,-0.791751053737579
3.49000000000001,,,,,,,,,,,,,,,,-0.834587539924086
3.5,1.85581196885663,1.19594926408613,1.1400830478582,2.11586545266606,2.11117366331502,2.07470779342208,2.12832127638977,2.09865263061855,1.9394596667953,1.93626373864421,-1.27482850914786,-1.61487902900038,-2.05874653580889,0.397476534158838,-0.299607201211387,-0.873286475494114
3.51000000000001,,,,,,,,,,,,,,,,-0.906727415352258
3.52000000000001,,,,,,,,,,,,,,,,-0.949717026157043
3.53000000000001,,,,,,,,,,,,,,,,-0.990044737069534
3.54000000000001,,,,,,,,,,,,,,,,-1.03220963336374
3.55000000000001,,,,,,,,,,,,,,,,-1.05858104545727
3.56000000000001,,,,,,,,,,,,,,,,-1.06840810896416
3.57000000000001,,,,,,,,,,,,,,,,-1.07880970570516
3.58000000000001,,,,,,,,,,,,,,,,-1.08521075912347
3.59000000000001,,,,,,,,,,,,,,,,-1.08332205025467
3.6,2.44315946428194,2.20552736116764,2.09406165544068,2.7395707536977,2.48442779734842,2.43653562273508,2.41696538866072,2.29408332073842,2.12299817868519,1.99452354650764,-1.17596011116525,-1.61224282633267,-2.06623682570178,0.240690690762806,-0.405085382572055,-1.08205674849914
3.61000000000001,,,,,,,,,,,,,,,,-1.0887530446842
3.62000000000001,,,,,,,,,,,,,,,,-1.09976010619751
3.63000000000001,,,,,,,,,,,,,,,,-1.08450415556296
3.64000000000001,,,,,,,,,,,,,,,,-1.07662067180028
3.65000000000001,,,,,,,,,,,,,,,,-1.07856160280515
3.66000000000001,,,,,,,,,,,,,,,,-1.07655903064685
3.67000000000001,,,,,,,,,,,,,,,,-1.04425615481069
3.68000000000001,,,,,,,,,,,,,,,,-1.00591201511514
3.69000000000001,,,,,,,,,,,,,,,,-0.96290488421738
3.7,1.53441818786101,1.35414465613901,1.27333689229759,1.38802701477962,1.20918320543215,1.18803922767642,1.12052148655475,0.965574437385838,0.79693378136206,0.69931326964,-0.461462585718667,-0.805094531718092,-1.16958666591982,-0.284998281130692,-0.450976099234592,-0.918796641419016
3.71000000000001,,,,,,,,,,,,,,,,-0.863677524982472
3.72000000000001,,,,,,,,,,,,,,,,-0.787670759265114
3.73000000000001,,,,,,,,,,,,,,,,-0.71119875900124
3.74000000000001,,,,,,,,,,,,,,,,-0.718562356883461
3.75000000000001,,,,,,,,,,,,,,,,-0.706202957009381
3.76000000000001,,,,,,,,,,,,,,,,-0.679649116176086
3.77000000000001,,,,,,,,,,,,,,,,-0.644249221350727
3.78000000000001,,,,,,,,,,,,,,,,-0.601150262046436
3.79000000000001,,,,,,,,,,,,,,,,-0.547717845760616
3.8,-3.1050570931704,-1.75310230377507,-1.56644742526299,-1.5772424279779,-1.68448114459198,-1.39219491047092,-1.30762142651921,-1.34490022179563,-1.45689423248169,-1.45352123433526,0.178351082275543,0.163045581390776,0.187694075500828,-0.881827702872558,-0.440097844045352,-0.484875770721662
3.81000000000001,,,,,,,,,,,,,,,,-0.412508747147207
3.82000000000001,,,,,,,,,,,,,,,,-0.338456659263894
3.83000000000001,,,,,,,,,,,,,,,,-0.267699924136172
3.84000000000001,,,,,,,,,,,,,,,,-0.199689417256225
3.85,,,,,,,,,,,,,,,,-0.138831174449884
3.86,,,,,,,,,,,,,,,,-0.082129149615596
3.87,,,,,,,,,,,,,,,,-0.0268845473250743
3.88,,,,,,,,,,,,,,,,0.0357756078803217
3.89,,,,,,,,,,,,,,,,0.106437997953723
3.9,-3.43929232810964,-2.47790660613918,-2.41873070241644,-2.92601678347108,-3.11124730061811,-2.96267306889071,-2.93328773376567,-2.9932059082504,-3.18559482556071,-3.18698218873377,0.364701596394246,0.621116015843795,1.12667048594837,-1.20955843747984,-0.377516622060973,0.166467808297415
3.91,,,,,,,,,,,,,,,,0.226144573502368
3.92,,,,,,,,,,,,,,,,0.29382831565417
3.93,,,,,,,,,,,,,,,,0.373634873156599
3.94,,,,,,,,,,,,,,,,0.477638274711202
3.95,,,,,,,,,,,,,,,,0.564413042245227
3.96,,,,,,,,,,,,,,,,0.544616937111162
3.97,,,,,,,,,,,,,,,,0.553896349279601
3.98,,,,,,,,,,,,,,,,0.584459988820828
3.99,,,,,,,,,,,,,,,,0.62520381748246
4,-4.68371498320929,-2.67072413759277,-2.5941052674702,-3.1563039777496,-3.55931841940462,-3.17672011477815,-3.17416119445086,-3.2984596101436,-3.58027629179302,-3.51582452605714,0.189420656751972,0.522170968298373,1.15078356644555,-1.24267428490269,-0.280641474974565,0.666776091564924
4.01,,,,,,,,,,,,,,,,0.712463421013955
4.02,,,,,,,,,,,,,,,,0.75272828812267
4.03,,,,,,,,,,,,,,,,0.772175637539513
4.04,,,,,,,,,,,,,,,,0.758238802004928
4.05,,,,,,,,,,,,,,,,0.708835021609691
4.06,,,,,,,,,,,,,,,,0.662833578192677
4.07,,,,,,,,,,,,,,,,0.657723049122594
4.08,,,,,,,,,,,,,,,,0.617304846925031
4.08999999999999,,,,,,,,,,,,,,,,0.543479576506627
4.09999999999999,-1.75055753053169,-1.68286776450371,-1.72766801580729,-2.11949921225612,-1.85776435934468,-1.91820837124945,-1.8278623555815,-1.93916955643796,-1.79694664587526,-1.87894884925531,-0.123538086817771,0.0606132052558874,0.331665108607391,-0.707427254996155,-0.13102441432774,0.452744664858806
4.10999999999999,,,,,,,,,,,,,,,,0.368369077928129
4.11999999999999,,,,,,,,,,,,,,,,0.297502598865093
4.12999999999999,,,,,,,,,,,,,,,,0.221557066346967
4.13999999999999,,,,,,,,,,,,,,,,0.142971481652226
4.14999999999999,,,,,,,,,,,,,,,,0.0763854179429588
4.15999999999999,,,,,,,,,,,,,,,,0.0178781764640965
4.16999999999999,,,,,,,,,,,,,,,,-0.030932618982087
4.17999999999999,,,,,,,,,,,,,,,,-0.079657160243838
4.18999999999999,,,,,,,,,,,,,,,,-0.113622351830586
4.19999999999999,-0.526179334079191,-0.662257452955679,-0.622412098093756,-0.14059781667699,0.222044634657699,0.0932555247349047,0.292500793706939,0.242643488097426,0.584985629234888,0.51155513118814,-0.456043295526238,-0.549138079384,-0.817511319094277,0.132362650325886,-0.118255161814116,-0.14633080306243
4.20999999999999,,,,,,,,,,,,,,,,-0.191892916867899
4.21999999999999,,,,,,,,,,,,,,,,-0.255039303791467
4.22999999999999,,,,,,,,,,,,,,,,-0.329166854388121
4.23999999999999,,,,,,,,,,,,,,,,-0.408241829900413
4.24999999999999,,,,,,,,,,,,,,,,-0.477855235649274
4.25999999999999,,,,,,,,,,,,,,,,-0.525175230965616
4.26999999999999,,,,,,,,,,,,,,,,-0.545373744681417
4.27999999999999,,,,,,,,,,,,,,,,-0.56786969108202
4.28999999999999,,,,,,,,,,,,,,,,-0.603589717286881
4.29999999999999,1.89191637543038,1.55997090614502,1.40328494340029,2.18870783130734,2.22583592599881,2.26269073890691,2.35946582580522,2.15353576744822,2.36184398099286,2.22256790087536,-0.722001147693802,-1.02299564711872,-1.59074774567337,0.837928974026721,-0.0901530202252394,-0.603291849875022
4.30999999999999,,,,,,,,,,,,,,,,-0.580366214500497
4.31999999999999,,,,,,,,,,,,,,,,-0.560999872227178
4.32999999999998,,,,,,,,,,,,,,,,-0.570102763496414
4.33999999999998,,,,,,,,,,,,,,,,-0.628304220764072
4.34999999999998,,,,,,,,,,,,,,,,-0.678277936937076
4.35999999999998,,,,,,,,,,,,,,,,-0.712627615061683
4.36999999999998,,,,,,,,,,,,,,,,-0.73847211321924
4.37999999999998,,,,,,,,,,,,,,,,-0.768978028596393
4.38999999999998,,,,,,,,,,,,,,,,-0.781396625943959
4.39999999999998,2.2203134219779,2.45445990229932,2.30624283655271,2.99745650343368,2.85451358253537,3.02549239093876,3.04833302969161,2.76357354860576,2.81249844617901,2.60449362075787,-0.852552328692583,-1.18677359831469,-1.68827415268386,0.784468168036496,-0.133397974733601,-0.790627503961827
4.40999999999998,,,,,,,,,,,,,,,,-0.824773379274276
4.41999999999998,,,,,,,,,,,,,,,,-0.858768362169232
4.42999999999998,,,,,,,,,,,,,,,,-0.87202448415844
4.43999999999998,,,,,,,,,,,,,,,,-0.871042172955504
4.44999999999998,,,,,,,,,,,,,,,,-0.895816464159266
4.45999999999998,,,,,,,,,,,,,,,,-0.937735759204119
4.46999999999998,,,,,,,,,,,,,,,,-0.966350259142053
4.47999999999998,,,,,,,,,,,,,,,,-0.98199763554915
4.48999999999998,,,,,,,,,,,,,,,,-0.981744354394108
4.49999999999998,2.59905652944936,2.411479333485,2.17010465668079,2.45872914663696,2.22089363249326,2.30879060120944,2.20745599782263,1.82424023761403,1.79856143545138,1.60549688952905,-0.560734768208804,-0.820284040044009,-1.10121714016554,0.205211920863308,-0.151852125352489,-0.960745554575152
4.50999999999998,,,,,,,,,,,,,,,,-0.946020622636464
4.51999999999998,,,,,,,,,,,,,,,,-0.923740012808441
4.52999999999998,,,,,,,,,,,,,,,,-0.898935067611095
4.53999999999998,,,,,,,,,,,,,,,,-0.875031911356179
4.54999999999998,,,,,,,,,,,,,,,,-0.855986595176619
4.55999999999998,,,,,,,,,,,,,,,,-0.831034767888365
4.56999999999998,,,,,,,,,,,,,,,,-0.787955792080729
4.57999999999997,,,,,,,,,,,,,,,,-0.733351360325853
4.58999999999997,,,,,,,,,,,,,,,,-0.688434633714662
4.59999999999997,-0.759326461562499,-0.112335241045127,-0.0651836946454813,-0.197636890168719,-0.27315562607224,0.142374835844057,0.112132059218399,-0.27680732963697,-0.119977920904179,-0.179536652557611,0.198379403405151,0.20521540950187,0.173332533786117,-0.376588375960214,-0.114661948975348,-0.673677310093039
4.60999999999997,,,,,,,,,,,,,,,,-0.635037677179683
4.61999999999997,,,,,,,,,,,,,,,,-0.570143520446656
4.62999999999997,,,,,,,,,,,,,,,,-0.534820735899651
4.63999999999997,,,,,,,,,,,,,,,,-0.500681555663389
4.64999999999997,,,,,,,,,,,,,,,,-0.450800343857793
4.65999999999997,,,,,,,,,,,,,,,,-0.385068083848506
4.66999999999997,,,,,,,,,,,,,,,,-0.33845957185075
4.67999999999997,,,,,,,,,,,,,,,,-0.302824861992892
4.68999999999997,,,,,,,,,,,,,,,,-0.257111333349237
4.69999999999997,-3.10423655268412,-2.24839995403302,-2.04867571600004,-2.51965219725292,-2.49344098835548,-2.10449398565047,-2.09955889460788,-2.31368799233399,-2.23506313926878,-2.23182270568246,0.609175484347535,0.914464253858434,1.41165871914249,-0.827752830848719,-0.244398013229119,-0.187987196308904
4.70999999999997,,,,,,,,,,,,,,,,-0.0957915847652966
4.71999999999997,,,,,,,,,,,,,,,,-0.0318313951725627
4.72999999999997,,,,,,,,,,,,,,,,0.00776924917737397
4.73999999999997,,,,,,,,,,,,,,,,0.068792340240463
4.74999999999997,,,,,,,,,,,,,,,,0.149291327190164
4.75999999999997,,,,,,,,,,,,,,,,0.236336097702587
4.76999999999997,,,,,,,,,,,,,,,,0.313260167087608
4.77999999999997,,,,,,,,,,,,,,,,0.369415680435794
4.78999999999997,,,,,,,,,,,,,,,,0.404979430236312
4.79999999999997,-3.78236511692023,-2.69324151875204,-2.5814288794324,-3.35382760541161,-3.36064526977642,-3.05229949702135,-3.11602076285187,-3.29456567177952,-3.18566758876048,-3.14292456460793,0.429268706760543,0.944813010437064,1.58374582722838,-0.842135200957655,-0.17495093775352,0.418506021455683
4.80999999999997,,,,,,,,,,,,,,,,0.41092297887727
4.81999999999996,,,,,,,,,,,,,,,,0.384208859537967
4.82999999999996,,,,,,,,,,,,,,,,0.404787284196744
4.83999999999996,,,,,,,,,,,,,,,,0.446165540833651
4.84999999999996,,,,,,,,,,,,,,,,0.459694877709739
4.85999999999996,,,,,,,,,,,,,,,,0.460352956532869
4.86999999999996,,,,,,,,,,,,,,,,0.463675491550922
4.87999999999996,,,,,,,,,,,,,,,,0.47705465670816
4.88999999999996,,,,,,,,,,,,,,,,0.4772964954422
4.89999999999996,-1.96936893244389,-1.52482237495158,-1.50737532969943,-2.31228164561735,-2.36084898851428,-2.40018092590411,-2.33680928382866,-2.4184868800489,-2.23574062823342,-2.17180768156023,0.087277086132574,0.457162346646425,0.913361101453537,-0.451552970691726,-0.102478585306389,0.484255780064293
4.90999999999996,,,,,,,,,,,,,,,,0.484330255662843
4.91999999999996,,,,,,,,,,,,,,,,0.458265935011466
4.92999999999996,,,,,,,,,,,,,,,,0.398053831782571
4.93999999999996,,,,,,,,,,,,,,,,0.367918103274499
4.94999999999996,,,,,,,,,,,,,,,,0.356763386021327
4.95999999999996,,,,,,,,,,,,,,,,0.311301580030514
4.96999999999996,,,,,,,,,,,,,,,,0.230121886555342
4.97999999999996,,,,,,,,,,,,,,,,0.1315215325461
4.98999999999996,,,,,,,,,,,,,,,,0.0382187437231512
4.99999999999996,-1.15801885095548,-1.27693369298058,-1.07692206158882,-0.883443062868279,-0.725452333528589,-0.7356850847654,-0.563798467488453,-0.413673844334768,-0.192348091100466,-0.151142838088355,-0.0722757470978989,-0.0724625799576885,0.0190189206591402,0.220810120293875,-0.0641176961961614,-0.0217800597468447
5.00999999999996,,,,,,,,,,,,,,,,-0.0546457790226631
5.01999999999996,,,,,,,,,,,,,,,,-0.0821232344256119
5.02999999999996,,,,,,,,,,,,,,,,-0.113443269148594
5.03999999999996,,,,,,,,,,,,,,,,-0.154150778840964
5.04999999999996,,,,,,,,,,,,,,,,-0.217820809797768
5.05999999999996,,,,,,,,,,,,,,,,-0.28954840586557
5.06999999999995,,,,,,,,,,,,,,,,-0.344896896797053
5.07999999999995,,,,,,,,,,,,,,,,-0.382564299872587
5.08999999999995,,,,,,,,,,,,,,,,-0.408619414345029
5.09999999999995,,,,,,,,,,,,,,,,-0.429130440521131
5.1,1.02051681517381,0.661484899584091,0.720550496817583,1.43923099264387,1.54057979099176,1.5757663134432,1.63877617325191,1.64225533725208,1.81515849640671,1.87026310618415,-0.309212668173616,-0.670614514881231,-0.903374379560903,0.833338498112289,-0.105426189681178,
5.10999999999995,,,,,,,,,,,,,,,,-0.434579556782928
5.11999999999995,,,,,,,,,,,,,,,,-0.450791619524191
5.12999999999995,,,,,,,,,,,,,,,,-0.474869570924639
5.13999999999995,,,,,,,,,,,,,,,,-0.499202324749858
5.14999999999995,,,,,,,,,,,,,,,,-0.514375372168908
5.15999999999995,,,,,,,,,,,,,,,,-0.534273615442392
5.16999999999995,,,,,,,,,,,,,,,,-0.557917557129417
5.17999999999995,,,,,,,,,,,,,,,,-0.568603444896911
5.18999999999995,,,,,,,,,,,,,,,,-0.557402015602172
5.19999999999995,,,,,,,,,,,,,,,,-0.523664400504257
5.2,3.99875183634162,2.96441018541294,2.88825098036474,3.49772028859321,3.48154054999341,3.51465976344108,3.41196685432536,3.19223148414314,3.19398717236406,3.15037541040209,-0.429722233369116,-0.868561910369587,-1.27429952095225,1.04668689698535,-0.088438577489826,
5.20999999999995,,,,,,,,,,,,,,,,-0.481609578215789
5.21999999999995,,,,,,,,,,,,,,,,-0.436202253495545
5.22999999999995,,,,,,,,,,,,,,,,-0.419185457692108
5.23999999999995,,,,,,,,,,,,,,,,-0.438408612383379
5.24999999999995,,,,,,,,,,,,,,,,-0.490104865105129
5.25999999999995,,,,,,,,,,,,,,,,-0.558487605496459
5.26999999999995,,,,,,,,,,,,,,,,-0.507653821257036
5.27999999999995,,,,,,,,,,,,,,,,-0.399905465586579
5.28999999999995,,,,,,,,,,,,,,,,-0.313576248622168
5.29999999999995,,,,,,,,,,,,,,,,-0.266888958206257
5.3,4.27566769453042,3.2587903014315,3.21309003301419,3.53470417059267,3.40094564330869,3.43520752969137,3.16103893094637,2.89339057385218,2.78880169528592,2.74876150800433,-0.1967050482189,-0.557021146460168,-1.00421165507216,0.489053803135923,-0.0189523409548038,
5.30999999999995,,,,,,,,,,,,,,,,-0.264996774293635
5.31999999999994,,,,,,,,,,,,,,,,-0.288210610325844
5.32999999999994,,,,,,,,,,,,,,,,-0.291297542676855
5.33999999999994,,,,,,,,,,,,,,,,-0.294858289449428
5.34999999999994,,,,,,,,,,,,,,,,-0.286029532927237
5.35999999999994,,,,,,,,,,,,,,,,-0.260529730878247
5.36999999999994,,,,,,,,,,,,,,,,-0.218286893520018
5.37999999999994,,,,,,,,,,,,,,,,-0.200989688982794
5.38999999999994,,,,,,,,,,,,,,,,-0.179808023625301
5.39999999999994,,,,,,,,,,,,,,,,-0.141019453353018
5.4,2.00636219750164,1.39641067771031,1.4390801398896,1.46044466678362,1.36598638542281,1.4721530681288,1.21931574074748,0.984588846702386,0.893410936435582,0.918925353069887,0.3622023277511,0.227408766174022,-0.0426813561196781,-0.142635132013451,0.153453953082811,
5.40999999999994,,,,,,,,,,,,,,,,-0.0888035752233727
5.41999999999994,,,,,,,,,,,,,,,,-0.0381022821930669
5.42999999999994,,,,,,,,,,,,,,,,-0.00703061879538864
5.43999999999994,,,,,,,,,,,,,,,,0.0300262898559542
5.44999999999994,,,,,,,,,,,,,,,,0.0610967437003683
5.45999999999994,,,,,,,,,,,,,,,,0.0898316490812571
5.46999999999994,,,,,,,,,,,,,,,,0.126362864098375
5.47999999999994,,,,,,,,,,,,,,,,0.183900044692825
5.48999999999994,,,,,,,,,,,,,,,,0.213568541898172
5.49999999999994,,,,,,,,,,,,,,,,0.240237704019491
5.5,-2.89380013028412,-2.11358693214089,-1.71949503157511,-2.01139940805092,-1.92816639592695,-1.52022762498702,-1.5643167617943,-1.55046821136977,-1.59675167421096,-1.39226351436328,0.534284271998537,0.77906214847766,0.949588487308468,-0.673211770934836,0.147691932644193,
5.50999999999994,,,,,,,,,,,,,,,,0.267379030781437
5.51999999999994,,,,,,,,,,,,,,,,0.280446531656181
5.52999999999994,,,,,,,,,,,,,,,,0.29871215370766
5.53999999999994,,,,,,,,,,,,,,,,0.322189663326573
5.54999999999994,,,,,,,,,,,,,,,,0.339756418991305
5.55999999999993,,,,,,,,,,,,,,,,0.367224074407562
5.56999999999993,,,,,,,,,,,,,,,,0.401403544797319
5.57999999999993,,,,,,,,,,,,,,,,0.43849283042537
5.58999999999993,,,,,,,,,,,,,,,,0.483592547735207
5.59999999999993,,,,,,,,,,,,,,,,0.517741607243317
5.6,-3.11471384326022,-2.52518904534807,-2.12953399606232,-3.13593132952948,-3.08349741797797,-2.75411836035471,-2.9662850286694,-2.96603965529311,-2.99826942549833,-2.72075729691715,0.478581895096247,1.01451146646935,1.42906281146129,-0.778510395455436,0.0497329641026334,
5.60999999999993,,,,,,,,,,,,,,,,0.558381524044095
5.61999999999993,,,,,,,,,,,,,,,,0.601884078294859
5.62999999999993,,,,,,,,,,,,,,,,0.640501019838925
5.63999999999993,,,,,,,,,,,,,,,,0.682025513339978
5.64999999999993,,,,,,,,,,,,,,,,0.724286021744409
5.65999999999993,,,,,,,,,,,,,,,,0.756682720755555
5.66999999999993,,,,,,,,,,,,,,,,0.76017210092199
5.67999999999993,,,,,,,,,,,,,,,,0.736169340919191
5.68999999999993,,,,,,,,,,,,,,,,0.693102554254653
5.69999999999993,,,,,,,,,,,,,,,,0.643492805507491
5.7,-3.21689431399706,-2.31807238354185,-2.09954863749911,-2.99021143916252,-2.93852560208263,-2.70876181671158,-2.77693515943137,-2.70915026010755,-2.62703345803399,-2.33508429763862,0.217540612352504,0.680570306153061,1.13562490890372,-0.420335571074254,-0.126749692870542,
5.70999999999993,,,,,,,,,,,,,,,,0.637404239479661
5.71999999999993,,,,,,,,,,,,,,,,0.633199798595878
5.72999999999993,,,,,,,,,,,,,,,,0.614621005311913
5.73999999999993,,,,,,,,,,,,,,,,0.57361596243726
5.74999999999993,,,,,,,,,,,,,,,,0.514165831964789
5.75999999999993,,,,,,,,,,,,,,,,0.462267764882583
5.76999999999993,,,,,,,,,,,,,,,,0.437726564298847
5.77999999999993,,,,,,,,,,,,,,,,0.42793718277468
5.78999999999993,,,,,,,,,,,,,,,,0.418272362733838
5.79999999999993,,,,,,,,,,,,,,,,0.402211914672022
5.8,-1.84234424606401,-1.20481973369235,-1.56973284206934,-1.46285183199514,-1.42424351075683,-1.57620578183663,-1.15032320055369,-1.00480669297152,-1.02996248203352,-0.989580205815213,-0.165581299211946,0.0737423871371446,0.132890127915129,-0.0100935486495345,-0.0866663042472924,
5.80999999999992,,,,,,,,,,,,,,,,0.373924251995515
5.81999999999992,,,,,,,,,,,,,,,,0.364819402490649
5.82999999999992,,,,,,,,,,,,,,,,0.354832227546517
5.83999999999992,,,,,,,,,,,,,,,,0.322104536275372
5.84999999999992,,,,,,,,,,,,,,,,0.261836766466334
5.85999999999992,,,,,,,,,,,,,,,,0.184209190440013
5.86999999999992,,,,,,,,,,,,,,,,0.107876276763037
5.87999999999992,,,,,,,,,,,,,,,,0.027177148654886
5.88999999999992,,,,,,,,,,,,,,,,-0.0266865609045574
5.89999999999992,,,,,,,,,,,,,,,,-0.0436082754066853
